facility_id,year,facility_name,state,city,county,lat,lon,parent_name,ownership_share,co2_ghgrp_metric,attributed_co2_ghgrp_metric,co2_cems_metric,cems_n_oris_codes,gross_load_mwh,heat_input_mmbtu,has_cems,co2_ct_metric,n_ct_assets,mean_match_distance_km,has_ct,n_sources,is_clustered
1001531,2017,Clifty Creek,IN,MADISON,Jefferson,38.7383,-85.4192,AMERICAN ELECTRIC POWER CO INC,1.0,6235092.806,6235092.806,6184901.06958762,1.0,6658889.66,66121027.7,True,,,,False,2,False
1007359,2017,Clinch River,VA,CLEVELAND,Russell,36.9333,-82.1997,AMERICAN ELECTRIC POWER CO INC,1.0,152059.636,152059.636,151903.57055256,1.0,245732.26,2817545.463,True,,,,False,2,False
1001093,2017,Clover Power Station,VA,CLOVER,Halifax,36.8692,-78.7046,DOMINION ENERGY INC,0.5,3393359.374,1696679.687,3368123.8913856302,1.0,3548191.25,36186347.339,True,,,,False,2,False
1007429,2017,Coal Creek,ND,UNDERWOOD,Mclean,47.3761,-101.1567,REMC ASSETS LP,1.0,8177532.228,8177532.228,8113922.936051026,1.0,8564625.29,82153669.53099999,True,,,,False,2,False
1007829,2017,Colbert,AL,TUSCUMBIA,Colbert,34.7439,-87.8486,US GOVERNMENT,1.0,13277.852,13277.852,13236.736335,1.0,16387.0,234498.2,True,,,,False,2,False
1001038,2017,Coleto Creek,TX,FANNIN,Goliad,28.7128,-97.2142,Vistra Corp,1.0,3955304.098,3955304.098,3924304.0036954354,1.0,4092252.76,41245316.587,True,,,,False,2,False
1013024,2017,Colorado Bend II,TX,Wharton,WHARTON COUNTY,29.2878,-96.0683,CONSTELLATION ENERGY CORP,1.0,1168112.472,1168112.472,1166685.63938148,1.0,3195001.6,21640230.122,True,,,,False,2,False
1001020,2017,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,BERKSHIRE HATHAWAY INC,0.071,13934588.854,989355.808634,13826006.32046304,1.0,14707217.22,145331565.685,True,,,,False,2,False
1001020,2017,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,PUGET HOLDINGS LLC,0.3229999999999999,13934588.854,4500872.199841999,13826006.32046304,1.0,14707217.22,145331565.685,True,,,,False,2,False
1001020,2017,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,TALEN ENERGY CORP,0.252,13934588.854,3511516.391208,13826006.32046304,1.0,14707217.22,145331565.685,True,,,,False,2,False
1001186,2017,Columbia,WI,PARDEEVILLE,Columbia,43.4864,-89.4203,ALLIANT ENERGY CORP,0.535,7000436.54,3745233.5489,6963418.793616315,1.0,7011821.13,73194892.357,True,,,,False,2,False
1006999,2017,Columbia Energy Center (SC),SC,GASTON,Calhoun,33.8692,-81.0183,DOMINION ENERGY INC,1.0,763685.693,763685.693,722916.16214829,1.0,1965807.92,14162503.516,True,,,,False,2,False
1001462,2017,Comanche (470),CO,PUEBLO,Pueblo,38.2081,-104.5747,XCEL ENERGY INC,0.8254,8993098.332,7422903.363232801,8946007.69902588,1.0,10057665.98,94574644.827,True,,,,False,2,False
1001191,2017,Comanche (8059),OK,LAWTON,Comanche,34.5431,-98.3244,AMERICAN ELECTRIC POWER CO INC,1.0,58834.632,58834.632,58774.91769003,1.0,75641.07999999999,1090190.14,True,,,,False,2,False
1001086,2017,Concord,WI,WATERTOWN,Jefferson,43.1669,-88.69,WEC Energy Group Inc,1.0,64058.208,64058.208,63991.216017885,1.0,82881.73999999999,1185138.84,True,,,,False,2,False
1000877,2017,Conemaugh,PA,NEW FLORENCE,Indiana,40.3842,-79.0611,TALEN ENERGY CORP,0.2221999999999999,10704644.282,2378571.9594604,10613498.29681158,1.0,12083338.7,114121272.618,True,,,,False,2,False
1007962,2017,Coolidge Generating Station,AZ,Randolph,Pinal,32.9175,-111.5041,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,89838.72,89838.72,89747.09718822,1.0,170745.52,1664685.845,True,,,,False,2,False
1001092,2017,Cope Station,SC,COPE,Orangeburg,33.3642,-81.03,DOMINION ENERGY INC,1.0,1952552.368,1952552.368,1937087.965813155,1.0,2538781.51,21304533.581,True,,,,False,2,False
1001354,2017,Cordova Energy Company,IL,CORDOVA,Rock Island,41.7146,-90.2802,BERKSHIRE HATHAWAY INC,0.911,31002.084,28242.898524,30467.32015947,1.0,81907.36,565110.901,True,,,,False,2,False
1007103,2017,Coronado Generating Station,AZ,ST JOHNS,Apache,34.5778,-109.2717,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,4594470.976,4594470.976,4556501.42181096,1.0,4436331.54,47889759.521,True,,,,False,2,False
1001363,2017,Corpus Christi Energy Center,TX,CORPUS CHRISTI,Nueces,27.8139,-97.4283,CPN MANAGEMENT LP,1.0,1309228.604,1309228.604,1242508.1426305952,1.0,2835604.64,23046647.855,True,,,,False,2,True
1007303,2017,Cottonwood Energy Project,TX,DEWEYVILLE,Newton,30.2588,-93.7353,CLECO CORPORATE HOLDINGS LLC,1.0,2495523.756,2495523.756,2493022.224637665,1.0,6447892.26,46241527.895,True,,,,False,2,False
1001603,2017,Coughlin Power Station,LA,ST. LANDRY,Evangeline,30.8442,-92.2606,CLECO CORPORATE HOLDINGS LLC,1.0,953517.468,953517.468,952549.772035095,1.0,2393109.69,17668463.525,True,,,,False,2,False
1001406,2017,Covert Generating Station,MI,COVERT,Van Buren,42.3231,-86.2925,CMS ENERGY CORP,1.0,2399817.108,2399817.108,2397139.131318885,1.0,6408702.08,44463355.686,True,,,,False,2,False
1001008,2017,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.1934,8087056.842,1564036.7932428,8023657.094150474,1.0,8624010.530000001,84330284.308,True,,,,False,2,False
1001008,2017,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,BERKSHIRE HATHAWAY INC,0.1286,8087056.842,1039995.5098812,8023657.094150474,1.0,8624010.530000001,84330284.308,True,,,,False,2,False
1001008,2017,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,XCEL ENERGY INC,0.0647,8087056.842,523232.5776774,8023657.094150474,1.0,8624010.530000001,84330284.308,True,,,,False,2,False
1001008,2017,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,0.4932999999999999,8087056.842,3989345.1401586,8023657.094150474,1.0,8624010.530000001,84330284.308,True,,,,False,2,False
1007732,2017,Craven County Wood Energy,NC,New Bern,CRAVEN COUNTY,35.1285,-77.17,CMS ENERGY CORP,0.5,7268.34,3634.17,512492.392402815,1.0,409134.14,5417949.363,True,,,,False,2,False
1001427,2017,Cross,SC,PINEVILLE,Berkeley,33.3692,-80.1119,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,1.0,8515111.058,8515111.058,8451826.041154005,1.0,9017954.77,90804532.314,True,,,,False,2,False
1001487,2017,Crystal River Power Plant,FL,CRYSTAL RIVER,Citrus,28.9594,-82.7003,DUKE ENERGY CORP,1.0,9727074.82,9727074.82,9643052.63596701,1.0,9597840.74,103602826.985,True,,,,False,2,False
1000563,2017,Culbertson Station,MT,Culbertson,Roosevelt,48.2104,-104.3919,BASIN ELECTRIC POWER COOPERATIVE,1.0,26037.004,26037.004,26010.765682305,1.0,47508.45,482470.229,True,,,,False,2,False
1007639,2017,Cumberland,TN,CUMBERLAND CITY,Stewart,36.3903,-87.6539,US GOVERNMENT,1.0,9614729.716,9614729.716,9530822.173274506,1.0,10802963.77,102489396.188,True,,,,False,2,False
1006939,2017,Cumberland Energy Center,NJ,MILLVILLE,Cumberland,39.3757,-74.9654,CPN MANAGEMENT LP,1.0,85793.158,85793.158,88544.09548905,1.0,179561.97999999998,1638569.5480000002,True,,,,False,2,False
1000755,2017,Cunningham,NM,HOBBS,Lea,32.7131,-103.3533,XCEL ENERGY INC,1.0,537761.056,537761.056,537169.9481229,1.0,922797.45,9963635.888,True,,,,False,2,True
1000436,2017,Currant Creek Power Project,UT,MONA,Juab,39.8223,-111.894,BERKSHIRE HATHAWAY INC,1.0,505306.476,505306.476,498960.9325265701,1.0,1227889.31,9254992.466,True,,,,False,2,False
1000173,2017,DTE East China,MI,EAST CHINA,Saint Clair,42.774,-82.4818,DTE ENERGY CO,1.0,79170.756,79170.756,79090.12555927501,1.0,120551.56,1466754.127,True,,,,False,2,True
1001147,2017,Dahlberg (Jackson County),GA,NICHOLSON,Jackson,34.0386,-83.3972,THE SOUTHERN CO,1.0,227192.66,227192.66,225962.95249669495,1.0,331649.86,4176853.268,True,,,,False,2,False
1007374,2017,Dan E Karn,MI,ESSEXVILLE,Bay,43.6425,-83.8431,CMS ENERGY CORP,1.0,2945335.486,2945335.486,2929710.00438675,1.0,2800886.01,31796680.54,True,,,,False,2,False
1000833,2017,Dan River,NC,EDEN,Rockingham,36.4862,-79.7208,DUKE ENERGY CORP,1.0,1876249.496,1876249.496,1874285.163052455,1.0,5054493.5,34765270.658,True,,,,False,2,False
1007370,2017,Daniel Electric Generating Plant,MS,ESCATAWPA,Jackson,30.5335,-88.5574,THE SOUTHERN CO,0.75,5500648.402,4125486.3015,5473363.55471481,1.0,7766750.25,80479799.075,True,,,,False,2,False
1007370,2017,Daniel Electric Generating Plant,MS,ESCATAWPA,Jackson,30.5335,-88.5574,NEXTERA ENERGY INC,0.25,5500648.402,1375162.1005,5473363.55471481,1.0,7766750.25,80479799.075,True,,,,False,2,False
1001382,2017,Darby Electric Generating Station,OH,MOUNT STERLING,Pickaway,39.7139,-83.1778,LIGHTSTONE GENERATION LLC,1.0,96913.488,96913.488,96796.095189,1.0,147834.63,1807687.2,True,,,,False,2,False
1000303,2017,Darbytown Combustion Turbine,VA,RICHMOND,Henrico,37.4978,-77.368,DOMINION ENERGY INC,1.0,79258.494,79258.494,79136.650542,1.0,110176.42,1394328.2,True,,,,False,2,False
1000990,2017,Dave Johnston,WY,GLENROCK,Converse,42.8378,-105.7769,BERKSHIRE HATHAWAY INC,1.0,5046971.062,5046971.062,5007458.494047675,1.0,4959379.33,52629442.632,True,,,,False,2,False
1010949,2017,David M Ratcliffe,MS,De Kalb,KEMPER COUNTY,32.7976,-88.6057,THE SOUTHERN CO,1.0,2029608.116,2029608.116,1972196.172277125,1.0,3881161.0,37583766.525,True,,,,False,2,True
1007187,2017,De Moss Petrie Generating Station,AZ,TUCSON,Pima,32.2511,-110.9889,UNS ENERGY CORP,1.0,7235.824,7235.824,7228.78392408,1.0,10018.23,134077.095,True,,,,False,2,False
1001295,2017,De Pere Energy Center,WI,DE PERE,Brown,44.4489,-88.0731,WEC Energy Group Inc,1.0,69935.94,69935.94,69864.03868713,1.0,109715.04,1295854.225,True,,,,False,2,False
1001014,2017,DeBary Power Plant,FL,DEBARY,Volusia,28.9047,-81.3319,DUKE ENERGY CORP,1.0,99353.936,99353.936,95707.56935061,1.0,129731.22,1756335.418,True,,,,False,2,False
1006695,2017,Dearborn Industrial Generation,MI,DEARBORN,Wayne,42.3026,-83.154,CMS ENERGY CORP,1.0,3309549.642,3309549.642,131786.061881625,1.0,2911206.25,38319560.6,True,,,,False,2,True
1005589,2017,Deer Creek Station,SD,Elkton,Brookings,44.3961,-96.5333,BASIN ELECTRIC POWER COOPERATIVE,1.0,242487.352,242487.352,242241.27783444,1.0,573767.88,4493222.9,True,,,,False,2,False
1000825,2017,Deer Park Energy Center,TX,DEER PARK,Harris,29.7153,-95.1361,CPN MANAGEMENT LP,1.0,3744490.572,3744490.572,3740650.632806385,1.0,6968102.73,69383419.824,True,,,,False,2,True
1000794,2017,Dell Power Plant,AR,DELL,Mississippi,35.8619,-90.0253,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,155987.114,155987.114,154156.01656032,1.0,370126.69,2855731.602,True,,,,False,2,False
1000674,2017,Delray,MI,DETROIT,Wayne,42.2947,-83.1019,DTE ENERGY CO,1.0,16746.988,16746.988,16729.83040506,1.0,28819.15,310322.145,True,,,,False,2,True
1001263,2017,"Delta Energy Center, LLC",CA,PITTSBURG,Contra Costa,38.0167,-121.8439,CPN MANAGEMENT LP,1.0,209614.256,209614.256,209394.09390522,1.0,493350.77,3883935.468,True,,,,False,2,True
1001329,2017,Desert Basin Generating Station,AZ,CASA GRANDE,Pinal,32.9042,-111.7889,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,449168.836,449168.836,448712.769121515,1.0,1065454.55,8322901.018999999,True,,,,False,2,False
1005702,2017,Doyle Energy Facility,GA,MONROE,Walton,33.8376,-83.6996,OGLETHORPE POWER CORP,1.0,28929.292,28929.292,28692.64857507,1.0,43224.43,532224.654,True,,,,False,2,False
1010575,2017,Dresden Energy Facility,OH,Dresden,MUSKINGUM COUNTY,40.09399,-82.02394,AMERICAN ELECTRIC POWER CO INC,1.0,1393762.68,1393762.68,1326409.606391205,1.0,3849616.4,24602928.186,True,,,,False,2,False
1000562,2017,Dry Fork Station,WY,Gillette,Campbell,44.3901,-105.4591,BASIN ELECTRIC POWER COOPERATIVE,1.0,3308636.008,3308636.008,3282713.378901435,1.0,3556561.21,34502000.549,True,,,,False,2,False
1001319,2017,"Duke Energy Vermillion, II LLC",IN,CAYUGA,Vermillion,39.9208,-87.445,DUKE ENERGY CORP,0.625,42549.692,26593.557500000003,42506.172225885,1.0,59492.87,788407.454,True,,,,False,2,True
1001175,2017,E B Harris Generating Plant,AL,AUTAUGAVILLE,Autauga,32.3814,-86.5736,THE SOUTHERN CO,1.0,1988582.38,1988582.38,1986526.883003625,1.0,5433510.0,36846984.95,True,,,,False,2,False
1001414,2017,E C Gaston,AL,WILSONVILLE,Shelby,33.2442,-86.4567,THE SOUTHERN CO,1.0,4870108.68,4870108.68,4828188.1430340605,1.0,5347905.5,58507463.275,True,,,,False,2,False
1001579,2017,E.W. Brown,KY,Harrodsburg,MERCER COUNTY,37.7889,-84.7139,PPL CORP,1.0,1775005.304,1775005.304,1761843.2500514102,1.0,1886300.74,20169034.465,True,,,,False,2,False
1001570,2017,Earl F Wisdom,IA,SPENCER,Clay,43.1606,-95.2569,BASIN ELECTRIC POWER COOPERATIVE,0.33,7924.618,2615.1239400000004,7906.845744555,1.0,11047.13,146344.72,True,,,,False,2,False
1001006,2017,East Bend,KY,UNION,Boone,38.9031,-84.8511,DUKE ENERGY CORP,1.0,4477061.162,4477061.162,4441189.077493935,1.0,4638970.91,47715140.887,True,,,,False,2,False
1000898,2017,Eddystone Generating Station,PA,EDDYSTONE,Delaware,39.858,-75.323,CONSTELLATION ENERGY CORP,1.0,49668.508,49668.508,38153.123021295,1.0,51271.34999999999,678545.403,True,,,,False,2,True
1001477,2017,Edge Moor,DE,WILMINGTON,New Castle,39.7372,-75.5033,CPN MANAGEMENT LP,1.0,154348.86,154348.86,150928.84381494,1.0,266995.07,2742958.154,True,,,,False,2,True
1000983,2017,Edgewater (4050),WI,SHEBOYGAN,Sheboygan,43.715,-87.7094,ALLIANT ENERGY CORP,1.0,4016652.626,4016652.626,3995565.7722491706,1.0,4061129.32,41994248.83,True,,,,False,2,False
1001392,2017,Edward L Addison Generating Plant,GA,THOMASTON,Upson,32.911,-84.3059,THE SOUTHERN CO,1.0,174958.086,174958.086,174773.95115688,1.0,295180.24,3235806.0590000004,True,,,,False,2,False
1001541,2017,Edwardsport,IN,EDWARDSPORT,Knox,38.8067,-87.2472,DUKE ENERGY CORP,1.0,3431750.328,3431750.328,3379832.377519335,1.0,3452454.5300000003,29426653.277,True,,,,False,2,False
1000312,2017,Elizabeth River Combustion Turbine Sta,VA,CHESAPEAKE,Chesapeake (City),36.7743,-76.3119,DOMINION ENERGY INC,1.0,67012.336,67012.336,66902.6257875,1.0,94055.13,1162409.2,True,,,,False,2,False
1000491,2017,Elm Road Generating Station,WI,OAK CREEK,Milwaukee,42.8445,-87.829,WEC Energy Group Inc,0.84,7462622.836,6268603.18224,7422139.96875939,1.0,8365130.92,78034000.14899999,True,,,,False,2,True
1000317,2017,Emery Station,IA,CLEAR LAKE,Cerro Gordo,43.094,-93.2922,ALLIANT ENERGY CORP,1.0,811351.594,811351.594,804595.694882985,1.0,2033231.96,14924122.382,True,,,,False,2,False
1000583,2017,Emporia Energy Center,KS,EMPORIA,LYON COUNTY,38.4464,-96.0651,EVERGY INC,1.0,182157.876,182157.876,181971.140548965,1.0,307661.18,3375374.856,True,,,,False,2,False
1006502,2017,Encogen Generating Station,WA,Bellingham,WHATCOM COUNTY,48.746,-122.486,PUGET HOLDINGS LLC,1.0,98352.636,98352.636,98252.111691855,1.0,138501.47,1821932.614,True,,,,False,2,False
1001370,2017,"Ennis Power Company, LLC",TX,ENNIS,Ellis,32.3194,-96.6739,Vistra Corp,1.0,355489.624,355489.624,355153.7286441,1.0,892108.73,6587543.503,True,,,,False,2,False
1006098,2017,Essex Power Plant,MO,ESSEX,Stoddard,36.8678,-89.8397,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,50831.712,50831.712,50779.60598583,1.0,81135.64,941876.127,True,,,,False,2,False
1007959,2017,Exxonmobil Beaumont Refinery,TX,BEAUMONT,Jefferson,30.0639,-94.0703,EXXON MOBIL CORP,1.0,5787700.12,5787700.12,2262645.30183489,1.0,6230520.57,42005603.685,True,,,,False,2,False
1006085,2017,FORNEY POWER PLANT,TX,FORNEY,KAUFMAN COUNTY,32.7563,-96.4916,Vistra Corp,1.0,3654770.856,3654770.856,3651023.19966996,1.0,8064081.79,67720972.567,True,,,,False,2,False
1000265,2017,Fayette Energy Facility,PA,MASONTOWN,Fayette,39.8592,-79.9182,Vistra Corp,1.0,1570347.88,1570347.88,1568649.9380316902,1.0,4197848.68,29096045.297,True,,,,False,2,False
1000279,2017,Feather River Energy Center,CA,YUBA CITY,Sutter,39.1088,-121.6133,CPN MANAGEMENT LP,1.0,,,15858.937340985,1.0,26012.47,294133.851,True,,,,False,1,True
1007203,2017,Flint Creek Power Plant,AR,GENTRY,Benton,36.2561,-94.5241,AMERICAN ELECTRIC POWER CO INC,0.5,2773425.104,1386712.552,2751682.476865065,1.0,2940836.59,28920736.258,True,,,,False,2,False
1007203,2017,Flint Creek Power Plant,AR,GENTRY,Benton,36.2561,-94.5241,ARKANSAS ELECTRIC COOPERATIVE CORP,0.5,2773425.104,1386712.552,2751682.476865065,1.0,2940836.59,28920736.258,True,,,,False,2,False
1001410,2017,Fore River Energy Center,MA,WEYMOUTH,Norfolk,42.2417,-70.9653,CPN MANAGEMENT LP,1.0,1723285.73,1723285.73,1720790.25846807,1.0,4459846.93,31864865.882,True,,,,False,2,False
1007576,2017,Fort Churchill,NV,YERINGTON,Lyon,39.1281,-119.1319,BERKSHIRE HATHAWAY INC,1.0,245359.092,245359.092,244554.021707595,1.0,402325.61,4535980.67,True,,,,False,2,False
1000971,2017,Fort Martin Power Station,WV,MAIDSVILLE,Monongalia,39.7107,-79.9275,FIRSTENERGY CORP,1.0,5677393.744,5677393.744,5639757.697413015,1.0,6807480.88,59275090.85,True,,,,False,2,False
1001483,2017,Fort Myers,FL,FORT MYERS,Lee,26.6967,-81.7831,NEXTERA ENERGY INC,1.0,3437894.56,3437894.56,3432392.30231619,1.0,8986387.48,63577106.561,True,,,,False,2,False
1001029,2017,Fort St. Vrain,CO,PLATTEVILLE,Weld,40.2461,-104.8742,XCEL ENERGY INC,1.0,1223823.216,1223823.216,1213152.60399699,1.0,2812953.11,22502155.58,True,,,,False,2,False
1007245,2017,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.1,6074132.872,607413.2872,6018817.00907271,1.0,7057661.57,64672513.48199999,True,,,,False,2,False
1007245,2017,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,UNS ENERGY CORP,0.07,6074132.872,425189.3010400001,6018817.00907271,1.0,7057661.57,64672513.48199999,True,,,,False,2,False
1007245,2017,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,PINNACLE WEST CAPITAL CORP,0.63,6074132.872,3826703.70936,6018817.00907271,1.0,7057661.57,64672513.48199999,True,,,,False,2,False
1000421,2017,Fox Energy Center,WI,Kaukauna,Outagamie,44.3204,-88.2089,WEC Energy Group Inc,1.0,1058574.382,1058574.382,1055292.75066237,1.0,3176873.41,19556625.127,True,,,,False,2,False
1000061,2017,Frank Knutson Station,CO,COMMERCE CITY,Adams,39.9414,-104.6817,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1.0,,,8003.207842440001,1.0,11892.14,147984.861,True,,,,False,1,False
1004066,2017,Fredonia Generating Station,WA,Mount Vernon,SKAGIT COUNTY,48.4553,-122.435,PUGET HOLDINGS LLC,1.0,97133.782,97133.782,19179.339674445,1.0,34348.95,350495.607,True,,,,False,2,False
1001372,2017,Freestone Power Generation,TX,FAIRFIELD,Freestone,31.8907,-96.1128,CPN MANAGEMENT LP,0.75,2108698.784,1581524.088,2101423.452641745,1.0,5481289.84,38978298.845,True,,,,False,2,False
1006791,2017,Frontier Generating Station,OK,OKLAHOMA CITY,OKLAHOMA COUNTY,35.43522,-97.642633,OGE ENERGY CORP,1.0,51171.708,51171.708,0.0,1.0,74091.28,632997.668,True,,,,False,2,True
1001152,2017,Fulton,AR,FULTON,Hempstead,33.6094,-93.7924,ARKANSAS ELECTRIC COOPERATIVE CORP,1.0,14225.396,14225.396,13397.09398434,1.0,23451.06,248497.134,True,,,,False,2,True
1000830,2017,G G Allen,NC,BELMONT,Gaston,35.1897,-81.0122,DUKE ENERGY CORP,1.0,1035444.338,1035444.338,1027119.049101885,1.0,1165646.48,11035177.854,True,,,,False,2,False
1001436,2017,GOLDENDALE GENERATING STATION,WA,GOLDENDALE,KLICKITAT COUNTY,45.8114,-120.833,PUGET HOLDINGS LLC,1.0,415078.812,415078.812,414653.34925701,1.0,1126794.17,7691177.826,True,,,,False,2,False
1006811,2017,Gadsby,UT,SALT LAKE CITY,Salt Lake,40.7686,-111.9289,BERKSHIRE HATHAWAY INC,1.0,80080.952,80080.952,78413.873572875,1.0,115300.27,1454457.243,True,,,,False,2,False
1007790,2017,Gallatin,TN,GALLATIN,Sumner,36.3156,-86.4006,US GOVERNMENT,1.0,5647015.351,5647015.351,5603109.716776695,1.0,5836703.11,59905387.593,True,,,,False,2,False
1005585,2017,Galveston Bay Refinery,TX,TEXAS CITY,GALVESTON COUNTY,29.3775,-94.9328,MARATHON PETROLEUM CORP,1.0,7115794.78,7115794.78,3731884.1748432303,1.0,1346662.24,69219470.603,True,,,,False,2,True
1007454,2017,Gans Generating Facility,PA,Lake Lynn,Fayette,39.7475,-79.8388,"LS Power Development, LLC",1.0,44410.311,44410.311,44364.782009595,1.0,79306.07999999999,822900.73,True,,,,False,2,False
1001194,2017,Gen J M Gavin,OH,CHESHIRE,Gallia,38.9347,-82.1158,LIGHTSTONE GENERATION LLC,1.0,14144700.364,14144700.364,14027781.363993105,1.0,17001679.34,150712500.9,True,,,,False,2,True
1001612,2017,George Neal North,IA,SERGEANT BLUFF,Woodbury,42.3251,-96.3797,ALLIANT ENERGY CORP,0.1518,2332721.876,354107.1807768,2354627.8788570003,1.0,2321643.5,24747638.875,True,,,,False,2,True
1001612,2017,George Neal North,IA,SERGEANT BLUFF,Woodbury,42.3251,-96.3797,BERKSHIRE HATHAWAY INC,0.8482,2332721.876,1978614.6952232,2354627.8788570003,1.0,2321643.5,24747638.875,True,,,,False,2,True
1001117,2017,George Neal South,IA,SALIX,Woodbury,42.3022,-96.3622,BERKSHIRE HATHAWAY INC,0.4057,2335560.914,947537.0628098,2330630.88515925,1.0,2678373.0,24495403.35,True,,,,False,2,True
1001117,2017,George Neal South,IA,SALIX,Woodbury,42.3022,-96.3622,ALLIANT ENERGY CORP,0.257,2335560.914,600239.154898,2330630.88515925,1.0,2678373.0,24495403.35,True,,,,False,2,True
1001144,2017,Georgetown Substation,IN,INDIANAPOLIS,Marion,39.9022,-86.2439,AES CORP,0.5,106973.704,53486.852,106776.97903203,1.0,150901.86,1980609.217,True,,,,False,2,False
1001189,2017,Gerald Andrus,MS,GREENVILLE,Washington,33.3503,-91.1181,ENTERGY CORP,1.0,265215.164,265215.164,261005.18393154003,1.0,428165.63,4839476.69,True,,,,False,2,False
1006589,2017,Gerald Gentleman Station,NE,SUTHERLAND,Lincoln,41.0808,-101.1408,NEBRASKA PUBLIC POWER DISTRICT,1.0,7490205.754,7490205.754,7450983.286248,1.0,8180717.5,78311498.05,True,,,,False,2,False
1006633,2017,Germantown Power Plant,WI,GERMANTOWN,Washington,43.1952,-88.1496,WEC Energy Group Inc,1.0,,,21725.02869753,1.0,15892.78,352331.957,True,,,,False,1,False
1006512,2017,Ghent,KY,Ghent,CARROLL COUNTY,38.7497,-85.035,PPL CORP,1.0,10952873.808,10952873.808,10865101.399980975,1.0,12916300.6,116732176.25,True,,,,False,2,False
1001030,2017,Gibson,IN,OWENSVILLE,Gibson,38.3722,-87.7661,DUKE ENERGY CORP,0.9011,16463763.66,14835497.434026,16331848.536068851,1.0,19487154.21,175465621.077,True,,,,False,2,False
1000097,2017,Gila River Power Station,AZ,Gila Bend,Maricopa,32.9761,-112.694,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.5,1415712.352,707856.176,1414260.525450495,1.0,3774930.84,26232457.491,True,,,,False,2,False
1000097,2017,Gila River Power Station,AZ,Gila Bend,Maricopa,32.9761,-112.694,UNS ENERGY CORP,0.5,1415712.352,707856.176,1414260.525450495,1.0,3774930.84,26232457.491,True,,,,False,2,False
1000300,2017,"Gilroy Energy Center, LLC",CA,GILROY,Santa Clara,36.999,-121.5363,CPN MANAGEMENT LP,1.0,20412.528,20412.528,20391.298918305,1.0,29978.08,378226.066,True,,,,False,2,True
1000122,2017,"Gilroy Energy Center, LLC for King City",CA,KING CITY,Monterey,36.225,-121.1278,CPN MANAGEMENT LP,1.0,5240.332,5240.332,5234.810344965,1.0,8423.47,97103.51,True,,,,False,2,False
1007660,2017,Gleason Generating Facility,TN,GLEASON,Weakley,36.2454,-88.612,US GOVERNMENT,1.0,177795.29,177795.29,177276.11888677502,1.0,302504.86,3288217.384,True,,,,False,2,False
1000264,2017,Goose Creek Power Plant,IL,MONTICELLO,Piatt,40.1083,-88.5986,AMEREN CORP,1.0,15248.296,15248.296,13739.860228815,1.0,21464.42,254859.377,True,,,,False,2,False
1006735,2017,Gordon Evans Energy Center,KS,Colwich,SEDGWICK COUNTY,37.7903,-97.5217,EVERGY INC,1.0,251676.564,251676.564,251282.509433505,1.0,402361.08,4659922.494,True,,,,False,2,False
1000263,2017,Gordonsville Power Station,VA,GORDONSVILLE,Louisa,38.1245,-78.2031,DOMINION ENERGY INC,1.0,106882.12,106882.12,106601.461414155,1.0,230160.98,1973036.313,True,,,,False,2,False
1000941,2017,Graham,TX,Graham,Young,33.135,-98.6117,Vistra Corp,1.0,44109.436,44109.436,44064.27697834499,1.0,73188.94,817334.185,True,,,,False,2,False
1001345,2017,Granite Ridge Energy,NH,LONDONDERRY,Rockingham,42.9043,-71.4251,CPN MANAGEMENT LP,1.0,1069915.436,1069915.436,1068829.2272716651,1.0,1831397.74,19825181.001,True,,,,False,2,False
1000302,2017,Gravel Neck Combustion Turbine,VA,SURRY,Surry,37.1575,-76.6911,DOMINION ENERGY INC,1.0,45856.09,45856.09,45452.327181,1.0,61421.16,797138.3,True,,,,False,2,False
1000223,2017,Greater Des Moines Energy Center,IA,PLEASANT HILL,Polk,41.5563,-93.5283,BERKSHIRE HATHAWAY INC,1.0,139903.232,139903.232,138714.83519028,1.0,232710.64,2572937.377,True,,,,False,2,True
