facility_id,year,co2_ct_metric,n_ct_assets,mean_match_distance_km
1001410,2024,1301650.0,2,0.423717241630375
1001410,2025,1189760.0,2,0.423717241630375
1001410,2026,242640.0,2,0.423717241630375
1001412,2021,5741100.0,1,0.0
1001412,2022,5644600.0,1,0.0
1001412,2023,5435300.0,1,0.0
1001412,2024,6196000.0,1,0.0
1001412,2025,6177400.0,1,0.0
1001412,2026,1101100.0,1,0.0
1001414,2021,3398231.7,3,10.560162460663989
1001414,2022,3204918.9,3,10.560162460663989
1001414,2023,2673074.8,3,10.560162460663989
1001414,2024,2576123.0,3,10.560162460663989
1001414,2025,3003434.6,3,10.560162460663989
1001414,2026,445004.1,3,10.560162460663989
1001417,2021,264782.0,2,7.05664546917362
1001417,2022,319803.0,2,7.05664546917362
1001417,2023,187353.0,2,7.05664546917362
1001417,2024,282610.0,2,7.05664546917362
1001417,2025,429720.0,2,7.05664546917362
1001417,2026,41770.0,2,7.05664546917362
1001421,2021,1364350.0,1,0.309312554201423
1001421,2022,1323150.0,1,0.309312554201423
1001421,2023,1261680.0,1,0.309312554201423
1001421,2024,1092760.0,1,0.309312554201423
1001421,2025,1084770.0,1,0.309312554201423
1001421,2026,74700.0,1,0.309312554201423
1001422,2021,1177140.0,1,0.0
1001422,2022,1167920.0,1,0.0
1001422,2023,1167630.0,1,0.0
1001422,2024,1275700.0,1,0.0
1001422,2025,1302370.0,1,0.0
1001422,2026,228200.0,1,0.0
1001423,2021,230250.0,1,0.0
1001423,2022,243310.0,1,0.0
1001423,2023,258570.0,1,0.0
1001423,2024,268810.0,1,0.0
1001423,2025,268010.0,1,0.0
1001423,2026,47770.0,1,0.0
1001424,2021,489920.0,1,0.0841943576060298
1001424,2022,524380.0,1,0.0841943576060298
1001424,2023,542260.0,1,0.0841943576060298
1001424,2024,555890.0,1,0.0841943576060298
1001424,2025,554230.0,1,0.0841943576060298
1001424,2026,98790.0,1,0.0841943576060298
1001425,2021,711190.0,1,0.0
1001425,2022,751560.0,1,0.0
1001425,2023,798670.0,1,0.0
1001425,2024,830340.0,1,0.0
1001425,2025,827860.0,1,0.0
1001425,2026,147560.0,1,0.0
1001427,2021,7472500.0,2,9.071896709469096
1001427,2022,7751000.0,2,9.071896709469096
1001427,2023,8554100.0,2,9.071896709469096
1001427,2024,8628200.0,2,9.071896709469096
1001427,2025,8864800.0,2,9.071896709469096
1001427,2026,1385000.0,2,9.071896709469096
1001432,2021,106821.0,1,0.02751330900386278
1001432,2022,113577.6,1,0.02751330900386278
1001432,2023,90230.0,1,0.02751330900386278
1001432,2024,162015.0,1,0.02751330900386278
1001432,2025,181797.0,1,0.02751330900386278
1001432,2026,4394.0,1,0.02751330900386278
1001433,2021,78390.0,1,0.08585412291202235
1001433,2022,157094.0,1,0.08585412291202235
1001433,2023,132182.0,1,0.08585412291202235
1001433,2024,158825.6,1,0.08585412291202235
1001433,2025,154558.0,1,0.08585412291202235
1001433,2026,10514.0,1,0.08585412291202235
1001435,2021,1859970.0,5,7.771728137167406
1001435,2022,1868969.0,5,7.771728137167406
1001435,2023,2078890.0,5,7.771728137167406
1001435,2024,2240550.0,5,7.771728137167406
1001435,2025,2210410.0,5,7.771728137167406
1001435,2026,352990.0,5,7.771728137167406
1001436,2021,654560.0,1,0.0
1001436,2022,511719.0,1,0.0
1001436,2023,710983.0,1,0.0
1001436,2024,686430.0,1,0.0
1001436,2025,526978.0,1,0.0
1001436,2026,96260.0,1,0.0
1001440,2021,1756110.0,1,0.4237357957835732
1001440,2022,1674840.0,1,0.4237357957835732
1001440,2023,1785940.0,1,0.4237357957835732
1001440,2024,1321610.0,1,0.4237357957835732
1001440,2025,688070.0,1,0.4237357957835732
1001440,2026,204760.0,1,0.4237357957835732
1001444,2021,3515810.25,6,9.906926473794394
1001444,2022,3629462.46,6,9.906926473794394
1001444,2023,3780753.6907,6,9.906926473794394
1001444,2024,3872863.55,6,9.906926473794394
1001444,2025,3485216.1134,6,9.906926473794394
1001444,2026,692112.1,6,9.906926473794394
1001447,2021,969834.0,4,7.3618585857615475
1001447,2022,1024918.0,4,7.3618585857615475
1001447,2023,1089149.0,4,7.3618585857615475
1001447,2024,1132279.0,4,7.3618585857615475
1001447,2025,1128884.0,4,7.3618585857615475
1001447,2026,201178.0,4,7.3618585857615475
1001450,2021,2728532.0,6,6.085046677589155
1001450,2022,2819029.0,6,6.085046677589155
1001450,2023,2713640.0,6,6.085046677589155
1001450,2024,1427794.0,6,6.085046677589155
1001450,2025,1559225.0,6,6.085046677589155
1001450,2026,228539.0,6,6.085046677589155
1001453,2021,6047947.5,4,7.177351807914453
1001453,2022,6095128.143,4,7.177351807914453
1001453,2023,4407451.73,4,7.177351807914453
1001453,2024,1701262.447,4,7.177351807914453
1001453,2025,1427298.0,4,7.177351807914453
1001453,2026,251376.0,4,7.177351807914453
1001462,2021,6377058.0,4,7.515955183705048
1001462,2022,6169850.8,4,7.515955183705048
1001462,2023,4908058.6,4,7.515955183705048
1001462,2024,4709096.6,4,7.515955183705048
1001462,2025,4898602.1,4,7.515955183705048
1001462,2026,731143.5,4,7.515955183705048
1001463,2021,569904.0,4,10.520732304105806
1001463,2022,602265.0,4,10.520732304105806
1001463,2023,640013.0,4,10.520732304105806
1001463,2024,665426.0,4,10.520732304105806
1001463,2025,663423.0,4,10.520732304105806
1001463,2026,118254.0,4,10.520732304105806
1001466,2021,2567100.0,1,0.0
1001466,2022,3047400.0,1,0.0
1001466,2023,2546100.0,1,0.0
1001466,2024,2208700.0,1,0.0
1001466,2025,2373295.0,1,0.0
1001466,2026,444600.0,1,0.0
1001469,2021,409338.63300000003,9,8.957117805520706
1001469,2022,473178.0,9,8.957117805520706
1001469,2023,422133.0,9,8.957117805520706
1001469,2024,409613.8,9,8.957117805520706
1001469,2025,483099.30000000005,9,8.957117805520706
1001469,2026,86127.0,9,8.957117805520706
1001477,2021,1224733.0,4,12.467241680272192
1001477,2022,1218950.0,4,12.467241680272192
1001477,2023,410098.0,4,12.467241680272192
1001477,2024,412599.0,4,12.467241680272192
1001477,2025,411370.0,4,12.467241680272192
1001477,2026,73327.0,4,12.467241680272192
1001478,2021,1213350.0,1,0.0
1001478,2022,1329020.0,1,0.0
1001478,2023,950090.0,1,0.0
1001478,2024,1072610.0,1,0.0
1001478,2025,1430590.0,1,0.0
1001478,2026,91038.0,1,0.0
1001481,2021,3298196.0,6,10.269326095629152
1001481,2022,2893822.091,6,10.269326095629152
1001481,2023,1809233.0,6,10.269326095629152
1001481,2024,2930115.0,6,10.269326095629152
1001481,2025,3071512.0,6,10.269326095629152
1001481,2026,670961.0,6,10.269326095629152
1001483,2021,4288540.0,2,3.7919561352304565
1001483,2022,4552040.0,2,3.7919561352304565
1001483,2023,4611740.0,2,3.7919561352304565
1001483,2024,4273660.0,2,3.7919561352304565
1001483,2025,4045540.0,2,3.7919561352304565
1001483,2026,607830.0,2,3.7919561352304565
1001484,2021,2280760.0,1,0.0
1001484,2022,2397300.0,1,0.0
1001484,2023,1866900.0,1,0.0
1001484,2024,1910870.0,1,0.0
1001484,2025,1498942.0,1,0.0
1001484,2026,273800.0,1,0.0
1001485,2021,3229926.0,4,8.709458923949573
1001485,2022,3592111.0,4,8.709458923949573
1001485,2023,3751102.0,4,8.709458923949573
1001485,2024,3740996.0,4,8.709458923949573
1001485,2025,3640551.0,4,8.709458923949573
1001485,2026,538207.0,4,8.709458923949573
1001487,2021,7480300.0,1,0.7343486521342488
1001487,2022,7098000.0,1,0.7343486521342488
1001487,2023,6507600.0,1,0.7343486521342488
1001487,2024,6482200.0,1,0.7343486521342488
1001487,2025,6322700.0,1,0.7343486521342488
1001487,2026,1229500.0,1,0.7343486521342488
1001489,2021,2715020.0,4,9.079408548221144
1001489,2022,3238250.0,4,9.079408548221144
1001489,2023,3201450.0,4,9.079408548221144
1001489,2024,3091320.0,4,9.079408548221144
1001489,2025,2973240.0,4,9.079408548221144
1001489,2026,506630.0,4,9.079408548221144
1001491,2021,1655510.0,3,11.105588702435133
1001491,2022,1595620.0,3,11.105588702435133
1001491,2023,1469720.0,3,11.105588702435133
1001491,2024,1395220.0,3,11.105588702435133
1001491,2025,1315290.0,3,11.105588702435133
1001491,2026,247000.0,3,11.105588702435133
1001492,2021,4697100.0,1,0.0
1001492,2022,3780900.0,1,0.0
1001492,2023,3257200.0,1,0.0
1001492,2024,2928500.0,1,0.0
1001492,2025,2919700.0,1,0.0
1001492,2026,520400.0,1,0.0
1001505,2021,9662290.0,1,0.27614473529582584
1001505,2022,8686300.0,1,0.27614473529582584
1001505,2023,10425800.0,1,0.27614473529582584
1001505,2024,10939500.0,1,0.27614473529582584
1001505,2025,12452700.0,1,0.27614473529582584
1001505,2026,1770500.0,1,0.27614473529582584
1001508,2021,6130300.0,1,0.0924786935873796
1001508,2022,6197100.0,1,0.0924786935873796
1001508,2023,5992600.0,1,0.0924786935873796
1001508,2024,6051400.0,1,0.0924786935873796
1001508,2025,5873800.0,1,0.0924786935873796
1001508,2026,1046400.0,1,0.0924786935873796
1001511,2021,734770.0,1,0.0
1001511,2022,787492.0,1,0.0
1001511,2023,1222730.0,1,0.0
1001511,2024,1140820.0,1,0.0
1001511,2025,667500.0,1,0.0
1001511,2026,60710.0,1,0.0
1001520,2021,3994900.0,1,0.0
1001520,2022,3718110.0,1,0.0
1001520,2023,2318260.0,1,0.0
1001520,2024,2279416.0,1,0.0
1001520,2025,2730110.0,1,0.0
1001520,2026,651800.0,1,0.0
1001521,2021,5211767.0,3,7.549232563904887
1001521,2022,7512276.0,3,7.549232563904887
1001521,2023,1622129.0,3,7.549232563904887
1001521,2024,2412683.0,3,7.549232563904887
1001521,2025,3620399.0,3,7.549232563904887
1001521,2026,754761.0,3,7.549232563904887
1001522,2021,2502174.0,4,9.158659004818642
1001522,2022,1990653.0,4,9.158659004818642
1001522,2023,17379.0,4,9.158659004818642
1001522,2024,18068.0,4,9.158659004818642
1001522,2025,18013.0,4,9.158659004818642
1001522,2026,3210.0,4,9.158659004818642
1001528,2021,112514.1213,3,3.8873942084354582
1001528,2022,77635.253,3,3.8873942084354582
1001528,2023,78213.66,3,3.8873942084354582
1001528,2024,86538.6,3,3.8873942084354582
1001528,2025,82527.2,3,3.8873942084354582
1001528,2026,13718.4,3,3.8873942084354582
1001531,2021,5225400.0,1,0.1335501482668552
1001531,2022,6020300.0,1,0.1335501482668552
1001531,2023,5187500.0,1,0.1335501482668552
1001531,2024,5356500.0,1,0.1335501482668552
1001531,2025,5982800.0,1,0.1335501482668552
1001531,2026,1018600.0,1,0.1335501482668552
1001533,2021,914560.0,2,3.178494191651808
1001533,2022,771939.0,2,3.178494191651808
1001533,2023,1580750.0,2,3.178494191651808
1001533,2024,1991851.0,2,3.178494191651808
1001533,2025,1876683.0,2,3.178494191651808
1001533,2026,177533.4,2,3.178494191651808
1001534,2021,472301.3375,1,0.55139604435508
1001534,2022,1404950.0,1,0.55139604435508
1001534,2023,1678080.0,1,0.55139604435508
1001534,2024,1687020.0,1,0.55139604435508
1001534,2025,1754200.0,1,0.55139604435508
1001534,2026,206650.0,1,0.55139604435508
1001536,2021,8286300.0,2,0.7776599744872439
1001536,2022,7526200.0,2,0.7776599744872439
1001536,2023,5697100.0,2,0.7776599744872439
1001536,2024,4416400.0,2,0.7776599744872439
1001536,2025,4478200.0,2,0.7776599744872439
1001536,2026,794500.0,2,0.7776599744872439
1001540,2021,4393700.0,1,0.24108878470551925
1001540,2022,4295000.0,1,0.24108878470551925
1001540,2023,4178200.0,1,0.24108878470551925
1001540,2024,4127800.0,1,0.24108878470551925
1001540,2025,3882800.0,1,0.24108878470551925
1001540,2026,770200.0,1,0.24108878470551925
1001541,2021,3424700.0,1,1.0622104178887275
1001541,2022,3463700.0,1,1.0622104178887275
1001541,2023,3201800.0,1,1.0622104178887275
1001541,2024,2893400.0,1,1.0622104178887275
1001541,2025,3030000.0,1,1.0622104178887275
1001541,2026,534200.0,1,1.0622104178887275
1001542,2021,252270.0,1,0.0
1001542,2022,266590.0,1,0.0
1001542,2023,283300.0,1,0.0
1001542,2024,294520.0,1,0.0
1001542,2025,293630.0,1,0.0
1001542,2026,52340.0,1,0.0
1001548,2021,1611110.0,3,2.841846062447059
1001548,2022,1613840.0,3,2.841846062447059
1001548,2023,1551800.0,3,2.841846062447059
1001548,2024,1553810.0,3,2.841846062447059
1001548,2025,1542550.0,3,2.841846062447059
1001548,2026,247090.0,3,2.841846062447059
1001549,2021,719102.6,2,0.5977777376921288
1001549,2022,996510.0,2,0.5977777376921288
1001549,2023,1315670.0,2,0.5977777376921288
1001549,2024,1270953.0,2,0.5977777376921288
1001549,2025,1134570.0,2,0.5977777376921288
1001549,2026,117590.0,2,0.5977777376921288
1001551,2021,6460400.0,1,0.0
1001551,2022,6693600.0,1,0.0
1001551,2023,5838400.0,1,0.0
1001551,2024,6536780.0,1,0.0
1001551,2025,6090500.0,1,0.0
1001551,2026,1274000.0,1,0.0
1001553,2021,570450.0,1,0.008424852991079965
1001553,2022,14997.7,1,0.008424852991079965
1001553,2023,8262.3,1,0.008424852991079965
1001553,2024,3517.0,1,0.008424852991079965
1001553,2025,12572.4,1,0.008424852991079965
1001553,2026,62970.0,1,0.008424852991079965
1001570,2021,172201.0,2,4.652912975913646
1001570,2022,183576.0,2,4.652912975913646
1001570,2023,191435.0,2,4.652912975913646
1001570,2024,197106.0,2,4.652912975913646
1001570,2025,196519.0,2,4.652912975913646
1001570,2026,35023.0,2,4.652912975913646
1001579,2021,2916300.0,1,0.13229246141442386
1001579,2022,2917400.0,1,0.13229246141442386
1001579,2023,2804900.0,1,0.13229246141442386
1001579,2024,2894300.0,1,0.13229246141442386
1001579,2025,2885700.0,1,0.13229246141442386
1001579,2026,514400.0,1,0.13229246141442386
1001585,2021,678901.294,3,6.892337176624661
1001585,2022,42668.68,3,6.892337176624661
1001585,2023,12532.34,3,6.892337176624661
1001585,2024,35774.8,3,6.892337176624661
1001585,2025,31200.27,3,6.892337176624661
1001585,2026,3944.9,3,6.892337176624661
1001587,2021,408670.0,1,0.0
1001587,2022,415570.0,1,0.0
1001587,2023,455200.0,1,0.0
1001587,2024,477530.0,1,0.0
1001587,2025,471410.0,1,0.0
1001587,2026,91260.0,1,0.0
1001598,2021,10568376.9,4,9.991546026350015
1001598,2022,10377759.3,4,9.991546026350015
1001598,2023,5233743.8,4,9.991546026350015
1001598,2024,5997095.94,4,9.991546026350015
1001598,2025,7694573.9,4,9.991546026350015
1001598,2026,1010692.0,4,9.991546026350015
1001602,2021,3320900.0,1,0.19761573517119316
1001602,2022,3314200.0,1,0.19761573517119316
1001602,2023,3079800.0,1,0.19761573517119316
1001602,2024,3146100.0,1,0.19761573517119316
1001602,2025,3136700.0,1,0.19761573517119316
1001602,2026,559100.0,1,0.19761573517119316
1001603,2021,857590.0,1,0.058235139171653384
1001603,2022,1263900.0,1,0.058235139171653384
1001603,2023,1297980.0,1,0.058235139171653384
1001603,2024,1424010.0,1,0.058235139171653384
1001603,2025,1079480.0,1,0.058235139171653384
1001603,2026,138630.0,1,0.058235139171653384
1001604,2021,602335.0,4,9.078824918041684
1001604,2022,641549.0,4,9.078824918041684
1001604,2023,694139.0,4,9.078824918041684
1001604,2024,481477.0,4,9.078824918041684
1001604,2025,140217.0,4,9.078824918041684
1001604,2026,24992.0,4,9.078824918041684
1001605,2021,1724562.0,3,1.474185890500926
1001605,2022,1959140.0,3,1.474185890500926
1001605,2023,1896791.0,3,1.474185890500926
1001605,2024,2305517.0,3,1.474185890500926
1001605,2025,1907639.5,3,1.474185890500926
1001605,2026,352730.0,3,1.474185890500926
1001606,2021,3985500.0,1,0.0
1001606,2022,4019900.0,1,0.0
1001606,2023,3818100.0,1,0.0
1001606,2024,4233330.0,1,0.0
1001606,2025,3984600.0,1,0.0
1001606,2026,546300.0,1,0.0
1001609,2021,734510.0,1,0.09086430788680018
1001609,2022,776210.0,1,0.09086430788680018
1001609,2023,824890.0,1,0.09086430788680018
1001609,2024,857560.0,1,0.09086430788680018
1001609,2025,854990.0,1,0.09086430788680018
1001609,2026,152400.0,1,0.09086430788680018
1001610,2021,36781.0,1,0.0
1001610,2022,71796.4,1,0.0
1001610,2023,74674.6,1,0.0
1001610,2024,100614.6,1,0.0
1001610,2025,138462.0,1,0.0
1001610,2026,3797.0,1,0.0
1001612,2021,1739293.0,1,0.33678215830223496
1001612,2022,720570.0,1,0.33678215830223496
1001612,2023,1316260.0,1,0.33678215830223496
1001612,2024,810490.0,1,0.33678215830223496
1001612,2025,1856210.0,1,0.33678215830223496
1001612,2026,235000.0,1,0.33678215830223496
1001615,2021,7649.129999999999,1,0.0903948491563904
1001615,2022,166985.62,1,0.0903948491563904
1001615,2023,28823.702999999998,1,0.0903948491563904
1001615,2024,23370.213,1,0.0903948491563904
1001615,2025,91799.572,1,0.0903948491563904
1001615,2026,56670.0,1,0.0903948491563904
1001887,2021,8065400.0,1,0.008728816377807046
1001887,2022,7941300.0,1,0.008728816377807046
1001887,2023,7621400.0,1,0.008728816377807046
1001887,2024,7243900.0,1,0.008728816377807046
1001887,2025,7403900.0,1,0.008728816377807046
1001887,2026,1282600.0,1,0.008728816377807046
1004066,2021,174470.0,2,5.085249744491021
1004066,2022,184380.0,2,5.085249744491021
1004066,2023,195930.0,2,5.085249744491021
1004066,2024,203690.0,2,5.085249744491021
1004066,2025,203080.0,2,5.085249744491021
1004066,2026,36200.0,2,5.085249744491021
1004367,2021,111872.0,1,0.0
1004367,2022,118221.0,1,0.0
1004367,2023,125626.0,1,0.0
1004367,2024,130600.0,1,0.0
1004367,2025,130210.0,1,0.0
1004367,2026,23220.0,1,0.0
1005420,2021,300430.0,1,0.8311948235879231
1005420,2022,317560.0,1,0.8311948235879231
1005420,2023,337310.0,1,0.8311948235879231
1005420,2024,350590.0,1,0.8311948235879231
1005420,2025,349540.0,1,0.8311948235879231
1005420,2026,62310.0,1,0.8311948235879231
1005585,2021,813540.0,3,1.4488473890224103
1005585,2022,837710.0,3,1.4488473890224103
1005585,2023,891190.0,3,1.4488473890224103
1005585,2024,902990.0,3,1.4488473890224103
1005585,2025,854858.0,3,1.4488473890224103
1005585,2026,149849.0,3,1.4488473890224103
1005589,2021,193261.0,1,0.04099893851551984
1005589,2022,254395.0,1,0.04099893851551984
1005589,2023,349120.0,1,0.04099893851551984
1005589,2024,372811.0,1,0.04099893851551984
1005589,2025,384864.0,1,0.04099893851551984
1005589,2026,42990.0,1,0.04099893851551984
1005702,2021,714396.6799999999,3,1.820353345886408
1005702,2022,950888.091,3,1.820353345886408
1005702,2023,707908.48,3,1.820353345886408
1005702,2024,767303.21,3,1.820353345886408
1005702,2025,938953.1,3,1.820353345886408
1005702,2026,110233.85,3,1.820353345886408
1005709,2021,494059.0,1,0.12275014883701539
1005709,2022,597330.0,1,0.12275014883701539
1005709,2023,505250.0,1,0.12275014883701539
1005709,2024,480051.0,1,0.12275014883701539
1005709,2025,584904.0,1,0.12275014883701539
1005709,2026,52770.0,1,0.12275014883701539
1005713,2021,5842500.0,1,0.13491533633960895
1005713,2022,7432200.0,1,0.13491533633960895
1005713,2023,6268400.0,1,0.13491533633960895
1005713,2024,5536000.0,1,0.13491533633960895
1005713,2025,7732100.0,1,0.13491533633960895
1005713,2026,1141300.0,1,0.13491533633960895
1005714,2021,1616949.5,9,6.535092043152776
1005714,2022,1618503.0,9,6.535092043152776
1005714,2023,1696554.0,9,6.535092043152776
1005714,2024,1804023.0,9,6.535092043152776
1005714,2025,1711121.7,9,6.535092043152776
1005714,2026,308599.0,9,6.535092043152776
1005737,2021,2289180.0,4,5.221170513090924
1005737,2022,2217970.0,4,5.221170513090924
1005737,2023,2378400.0,4,5.221170513090924
1005737,2024,2278240.0,4,5.221170513090924
1005737,2025,2035880.0,4,5.221170513090924
1005737,2026,338140.0,4,5.221170513090924
1005807,2021,129720.48,1,0.0
1005807,2022,273254.0,1,0.0
1005807,2023,235535.30000000002,1,0.0
1005807,2024,223178.1,1,0.0
1005807,2025,186215.6,1,0.0
1005807,2026,3252.7,1,0.0
1005830,2021,1321610.0,2,8.627738181606652
1005830,2022,1317350.0,2,8.627738181606652
1005830,2023,1536400.0,2,8.627738181606652
1005830,2024,2355300.0,2,8.627738181606652
1005830,2025,2509400.0,2,8.627738181606652
1005830,2026,442200.0,2,8.627738181606652
1005831,2021,1510140.0,1,0.10931080940743758
1005831,2022,1535570.0,1,0.10931080940743758
1005831,2023,1478640.0,1,0.10931080940743758
1005831,2024,1519730.0,1,0.10931080940743758
1005831,2025,1736460.0,1,0.10931080940743758
1005831,2026,244100.0,1,0.10931080940743758
1005871,2021,2944700.0,1,0.0
1005871,2022,3454850.0,1,0.0
1005871,2023,2615370.0,1,0.0
1005871,2024,3646800.0,1,0.0
1005871,2025,3927600.0,1,0.0
1005871,2026,557400.0,1,0.0
1005921,2021,273908.8,2,0.5623429967424003
1005921,2022,702085.5,2,0.5623429967424003
1005921,2023,363820.0,2,0.5623429967424003
1005921,2024,322731.91,2,0.5623429967424003
1005921,2025,371412.4,2,0.5623429967424003
1005921,2026,14025.8,2,0.5623429967424003
1005995,2021,1150050.0,2,3.3204603803792203
1005995,2022,1229840.0,2,3.3204603803792203
1005995,2023,1078810.0,2,3.3204603803792203
1005995,2024,1040980.0,2,3.3204603803792203
1005995,2025,1030940.0,2,3.3204603803792203
1005995,2026,139690.0,2,3.3204603803792203
1005996,2021,470202.0,2,4.6445548482425005
1005996,2022,541950.0,2,4.6445548482425005
1005996,2023,474175.0,2,4.6445548482425005
1005996,2024,439659.0,2,4.6445548482425005
1005996,2025,438346.0,2,4.6445548482425005
1005996,2026,78138.0,2,4.6445548482425005
1006040,2021,1573140.0,1,0.2446946916208817
1006040,2022,2067550.0,1,0.2446946916208817
1006040,2023,2302300.0,1,0.2446946916208817
1006040,2024,2113620.0,1,0.2446946916208817
1006040,2025,1872200.0,1,0.2446946916208817
1006040,2026,278500.0,1,0.2446946916208817
1006069,2021,1344137.881,2,4.510286439466034
1006069,2022,1455812.069,2,4.510286439466034
1006069,2023,1289365.6,2,4.510286439466034
1006069,2024,928137.9,2,4.510286439466034
1006069,2025,1266952.05,2,4.510286439466034
1006069,2026,245015.5,2,4.510286439466034
1006085,2021,2488900.0,1,0.0
1006085,2022,2619000.0,1,0.0
1006085,2023,2377300.0,1,0.0
1006085,2024,2332600.0,1,0.0
1006085,2025,2390800.0,1,0.0
1006085,2026,343200.0,1,0.0
1006098,2021,1889070.0,2,9.783035093353092
1006098,2022,1712340.0,2,9.783035093353092
1006098,2023,1545928.4,2,9.783035093353092
1006098,2024,1714390.0,2,9.783035093353092
1006098,2025,1669590.0,2,9.783035093353092
1006098,2026,332280.0,2,9.783035093353092
1006116,2021,278482.0,1,0.0
1006116,2022,417423.0,1,0.0
1006116,2023,645470.0,1,0.0
1006116,2024,571450.0,1,0.0
1006116,2025,548799.0,1,0.0
1006116,2026,59910.0,1,0.0
1006403,2021,105269.375,2,8.404553211549718
1006403,2022,37219.165,2,8.404553211549718
1006403,2023,43615.700000000004,2,8.404553211549718
1006403,2024,36364.0609,2,8.404553211549718
1006403,2025,62131.274000000005,2,8.404553211549718
1006403,2026,5662.51,2,8.404553211549718
1006408,2021,1782889.0,2,0.7643059623954236
1006408,2022,1882381.0,2,0.7643059623954236
1006408,2023,1938923.0,2,0.7643059623954236
1006408,2024,1995096.0,2,0.7643059623954236
1006408,2025,2093510.0,2,0.7643059623954236
1006408,2026,290190.0,2,0.7643059623954236
1006502,2021,157230.0,1,0.0
1006502,2022,166170.0,1,0.0
1006502,2023,176600.0,1,0.0
1006502,2024,183580.0,1,0.0
1006502,2025,183030.0,1,0.0
1006502,2026,32630.0,1,0.0
1006509,2021,1553690.0,1,0.0376611833747519
1006509,2022,1442590.0,1,0.0376611833747519
1006509,2023,1588700.0,1,0.0376611833747519
1006509,2024,1472360.0,1,0.0376611833747519
1006509,2025,1717060.0,1,0.0376611833747519
1006509,2026,233060.0,1,0.0376611833747519
1006510,2021,7067600.0,1,0.0717018472687698
1006510,2022,6956200.0,1,0.0717018472687698
1006510,2023,6540100.0,1,0.0717018472687698
1006510,2024,6818300.0,1,0.0717018472687698
1006510,2025,5349200.0,1,0.0717018472687698
1006510,2026,868800.0,1,0.0717018472687698
1006512,2021,10859300.0,1,0.24722897099563082
1006512,2022,10321400.0,1,0.24722897099563082
1006512,2023,10042800.0,1,0.24722897099563082
1006512,2024,10812000.0,1,0.24722897099563082
1006512,2025,11045700.0,1,0.24722897099563082
1006512,2026,1912500.0,1,0.24722897099563082
1006539,2021,6592200.0,1,0.5927874241366263
1006539,2022,6709200.0,1,0.5927874241366263
1006539,2023,6792800.0,1,0.5927874241366263
1006539,2024,5391900.0,1,0.5927874241366263
1006539,2025,6891700.0,1,0.5927874241366263
1006539,2026,1097300.0,1,0.5927874241366263
1006542,2021,6955700.0,1,0.17419464929430148
1006542,2022,7881600.0,1,0.17419464929430148
1006542,2023,6134200.0,1,0.17419464929430148
1006542,2024,6909800.0,1,0.17419464929430148
1006542,2025,6835200.0,1,0.17419464929430148
1006542,2026,1293700.0,1,0.17419464929430148
1006554,2021,119695.82,1,0.008232115647624326
1006554,2022,35880.2,1,0.008232115647624326
1006554,2023,48596.2,1,0.008232115647624326
1006554,2024,36440.36,1,0.008232115647624326
1006554,2025,48359.8,1,0.008232115647624326
1006554,2026,4189.0,1,0.008232115647624326
1006566,2021,678870.0,1,0.2037281828560867
1006566,2022,717430.0,1,0.2037281828560867
1006566,2023,762400.0,1,0.2037281828560867
1006566,2024,792620.0,1,0.2037281828560867
1006566,2025,790240.0,1,0.2037281828560867
1006566,2026,140850.0,1,0.2037281828560867
1006577,2021,619560.0,1,0.0
1006577,2022,654740.0,1,0.0
1006577,2023,553580.0,1,0.0
1006577,2024,560140.0,1,0.0
1006577,2025,558470.0,1,0.0
1006577,2026,79150.0,1,0.0
1006589,2021,7055200.0,1,0.0
1006589,2022,7425700.0,1,0.0
1006589,2023,7625000.0,1,0.0
1006589,2024,6521500.0,1,0.0
1006589,2025,6868200.0,1,0.0
1006589,2026,1341400.0,1,0.0
1006593,2021,193970.0,1,0.0
1006593,2022,205000.0,1,0.0
1006593,2023,217840.0,1,0.0
1006593,2024,226450.0,1,0.0
1006593,2025,225780.0,1,0.0
1006593,2026,40250.0,1,0.0
1006630,2021,2309600.0,1,0.0
1006630,2022,2524200.0,1,0.0
1006630,2023,2778200.0,1,0.0
1006630,2024,2477100.0,1,0.0
1006630,2025,2382350.0,1,0.0
1006630,2026,382800.0,1,0.0
1006631,2021,426981.0,3,3.5598316978222986
1006631,2022,451230.0,3,3.5598316978222986
1006631,2023,479534.0,3,3.5598316978222986
1006631,2024,498546.0,3,3.5598316978222986
1006631,2025,497049.0,3,3.5598316978222986
1006631,2026,88594.0,3,3.5598316978222986
1006633,2021,302972.0,2,0.44205691227846344
1006633,2022,336771.0,2,0.44205691227846344
1006633,2023,320330.0,2,0.44205691227846344
1006633,2024,313349.0,2,0.44205691227846344
1006633,2025,312413.0,2,0.44205691227846344
1006633,2026,55684.0,2,0.44205691227846344
1006657,2021,515230.0,1,0.2908218361196235
1006657,2022,544480.0,1,0.2908218361196235
1006657,2023,578600.0,1,0.2908218361196235
1006657,2024,601530.0,1,0.2908218361196235
1006657,2025,599730.0,1,0.2908218361196235
1006657,2026,106900.0,1,0.2908218361196235
1006660,2021,3436.06,1,0.051792575397926366
1006660,2022,11325.6,1,0.051792575397926366
1006660,2023,13365.0,1,0.051792575397926366
1006660,2024,20333.3,1,0.051792575397926366
1006660,2025,18636.167999999998,1,0.051792575397926366
1006660,2026,734.4000000000001,1,0.051792575397926366
1006695,2021,767508.0,2,3.3374662814355007
