"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"PA","Fairless Hills Generating Station",7701,"PHBLR5",3144,"CP1",2020,0,0,,,,,,,,,,"Other Gas","Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)",,,"CSNOX, CSOSG2, CSSO2G1"
"AL","Plant H. Allen Franklin",7710,"1A",3285,,2020,7164,7142.25,1937805.25,,3.835,0.001,759638.925,0.059,54.815,0.0098,12782405.175,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Plant H. Allen Franklin",7710,"1B",3286,,2020,7160,7142.5,1949562.25,,3.818,0.001,756347.45,0.059,53.898,0.0093,12726980.725,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Plant H. Allen Franklin",7710,"2A",3287,,2020,8235,8212.5,2256019,,4.647,0.001,920534,0.059,65.302,0.0093,15489736.5,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Plant H. Allen Franklin",7710,"2B",3288,,2020,8294,8269.75,2293364,,4.659,0.001,922829.4,0.059,64.98,0.0092,15528437.55,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Plant H. Allen Franklin",7710,"3A",3289,,2020,8064,8039.5,2286607,,4.691,0.001,929276.075,0.059,64.272,0.0092,15636884.175,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Plant H. Allen Franklin",7710,"3B",3290,,2020,8014,7977.5,2252427.25,,4.578,0.001,906817.75,0.059,65.915,0.0101,15258931.5,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Theodore Cogeneration",7721,"CC1",3151,,2020,8538,8534.75,2066916,,3.975,0.001,787360.525,0.059,48.445,0.0075,13248743.35,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"SC","WestRock Charleston Kraft, LLC",7737,"B001",88328,,2020,2874,2870.02,,2188383.38,,,,,458.358,0.2923,3188532.685,"Coal","Diesel Oil, Wood","Dry bottom wall-fired boiler",,,"Baghouse",,"SIPNOX"
"SC","WestRock Charleston Kraft, LLC",7737,"B002",88329,,2020,330,308.97,,36027.39,,,,,4.207,0.1479,56088.5,"Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,,,,"SIPNOX"
"SC","WestRock Charleston Kraft, LLC",7737,"B003",88330,,2020,524,479.14,,46894.07,,,,,5.573,0.1501,74309.4,"Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,,,,"SIPNOX"
"SC","WestRock Charleston Kraft, LLC",7737,"B004",88331,,2020,500,467.69,,48287.68,,,,,5.276,0.1499,70350.6,"Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,,,,"SIPNOX"
"MO","Essex Power Plant",7749,"1",3152,,2020,1069,975.64,89790.46,,0.319,0.001,63140.718,0.059,51.623,0.1013,1062467.131,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Nodaway Power Plant",7754,"1",3153,,2020,78,65.34,4883.58,,0.019,0.001,3689.726,0.0591,2.844,0.0888,62076.02,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Nodaway Power Plant",7754,"2",3154,,2020,68,52.17,3696.36,,0.014,0.001,2814.238,0.0565,2.055,0.0851,47347.905,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"OK","Chouteau Power Plant",7757,"1",3155,,2020,7523,7489.08,1585584.26,,3.435,0.001,680323.38,0.059,155.189,0.0273,11447797.792,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"OK","Chouteau Power Plant",7757,"2",3156,,2020,7578,7554.17,1606415.22,,3.41,0.001,675383.628,0.059,157.023,0.0277,11364636.377,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"OK","Chouteau Power Plant",7757,"3",90617,,2020,6660,6615.13,1514143.14,,3.016,0.001,597354.113,0.059,16.852,0.0038,10051673.774,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"OK","Chouteau Power Plant",7757,"4",90618,,2020,6973,6940.95,1570594.97,,3.181,0.001,630172.516,0.059,19.065,0.004,10603851.645,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"IN","Georgetown Substation",7759,"GT1",3163,,2020,826,764.28,47951.98,,0.177,0.001,35030.549,0.0591,6.98,0.024,589492.091,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IN","Georgetown Substation",7759,"GT2",3164,,2020,1206,1040.9,70281.91,,0.252,0.001,49915.571,0.0591,11.052,0.0256,839915.02,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IN","Georgetown Substation",7759,"GT3",3165,,2020,1129,979.78,65431.58,,0.236,0.001,46783.662,0.0591,12.137,0.029,787236.906,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IN","Georgetown Substation",7759,"GT4",3166,,2020,901,836.16,52592.88,,0.2,0.001,39592.704,0.059,8.442,0.0253,666228.664,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IL","Tilton Power Station",7760,"1",3167,,2020,972,851.13,29130.33,,0.088,0.001,17423.406,0.0593,14.637,0.1054,293176.864,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IL","Tilton Power Station",7760,"2",3168,,2020,995,868.18,29708.5,,0.092,0.001,18152.317,0.0593,14.933,0.1062,305463.508,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IL","Tilton Power Station",7760,"3",3169,,2020,976,860.33,29553.94,,0.088,0.001,17494.494,0.0593,16.523,0.1164,294367.799,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IL","Tilton Power Station",7760,"4",3170,,2020,930,818.27,28291.56,,0.088,0.001,17500.638,0.0593,19.011,0.1255,294458.013,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"TX","Calpine Hidalgo Energy Center",7762,"HRSG1",3171,,2020,5954,5862.46,1266990.45,,2.636,0.001,522208.813,0.059,178.709,0.0438,8787193.591,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"TX","Calpine Hidalgo Energy Center",7762,"HRSG2",3172,,2020,6038,5919.7,1285291.97,,2.735,0.001,541747.161,0.059,156.171,0.0362,9115982.312,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"IN","Henry County Generating Station",7763,"1",3173,,2020,2285,2027.64,74358.95,,0.23,0.001,45549.882,0.0592,32.785,0.096,766464.547,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IN","Henry County Generating Station",7763,"2",3174,,2020,3182,2836.62,104606.82,,0.328,0.001,64951.334,0.0592,46.545,0.0963,1092959.307,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"IN","Henry County Generating Station",7763,"3",3175,,2020,2898,2576.56,104620.6,,0.319,0.001,63166.446,0.0592,45.686,0.097,1062879.48,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"GA","MPC Generating",7764,"1",3176,,2020,39,24.85,3186.24,,0.011,0.0007,2237.37,0.0664,2.021,0.14,36662.965,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","MPC Generating",7764,"2",3177,,2020,32,23.6,3262.11,,0.011,0.0008,2271.229,0.0632,2.03,0.1268,37373.702,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"1",3178,,2020,1267,1116.88,79104.7,,0.304,0.001,61139.018,0.1003,13.568,0.0325,1012245.45,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"10",3179,,2020,415,365.51,27547.45,,0.099,0.001,19838.303,0.1201,4.286,0.0327,328229.783,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"2",3186,,2020,440,388.03,28379.49,,0.107,0.001,21413.699,0.1076,4.631,0.0321,354440.162,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"3",3187,,2020,1330,1163.56,84800.39,,0.315,0.001,63339.849,0.1418,14.276,0.0325,1048607.737,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"4",3188,,2020,301,266.34,19545.63,,0.079,0.001,15755.89,0.1048,3.099,0.0299,260725.415,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"5",3189,,2020,1252,1095.77,78630.33,,0.298,0.001,59873.094,0.1906,13.42,0.0331,991290.573,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"6",3190,,2020,399,352.95,25698.32,,0.091,0.001,18244.366,1.4767,4.021,0.0323,302017.352,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"7",3191,,2020,1150,1016.5,71607.07,,0.272,0.001,54638.761,0.5871,13.604,0.035,904648.929,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"8",3192,,2020,389,344.05,24684.11,,0.093,0.001,18729.01,0.0982,4.856,0.0368,310129.111,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Dahlberg (Jackson County)",7765,"9",3193,,2020,1218,1068.01,79664.46,,0.288,0.001,57864.735,0.1149,12.794,0.0323,958211.815,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Sowega Power Project",7768,"CT2",3194,,2020,902,755.97,33827.26,,0.098,0.001,19367.357,0.0592,16.753,0.1193,325910.836,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Sowega Power Project",7768,"CT3",3195,,2020,1041,883.52,40861.05,,0.122,0.001,24114.25,0.0592,19.075,0.1021,405721.182,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"OH","Omega JV2 Hamilton",7782,"P001",3225,,2020,132,108.26,2706.75,,0.011,0.0008,2094.3,0.059,12.432,0.7001,35517.4,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"OH","Omega JV2 Bowling Green",7783,"P001",3226,,2020,118,99.4,2304.61,,0.008,0.0006,1616.3,0.059,9.59,0.7001,27400.7,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"UT","Bonanza",7790,"1-1",3228,,2020,8564,8558.72,3474281.35,,764.865,0.0426,3575733.558,0.103,4268.091,0.2368,34851215.795,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, MATS"
"NC","Richmond County Plant",7805,"1",3235,,2020,2145,1927.7,274676.94,,0.878,0.001,171757.075,0.0591,54.169,0.0448,2886556.301,"Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"10",90495,,2020,7661,7651.87,2225980.85,,4.618,0.001,911109.629,0.059,43.632,0.0061,15331105.949,"Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"2",3236,,2020,2180,1963.13,285350.26,,0.881,0.001,174619.357,0.0591,50.554,0.0426,2937583.503,"Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"3",3237,,2020,1979,1762.05,247350.95,,0.822,0.001,160330.822,0.0591,53.605,0.0503,2693204.024,"Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"4",3238,,2020,1417,1281.66,184331.47,,0.605,0.001,118587.296,0.0591,35.593,0.0428,1993644.223,"Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"6",3240,,2020,2070,1838.72,261275.66,,0.842,0.001,166232.723,0.059,48.314,0.0424,2795251.906,"Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"7",3241,,2020,6549,6526.61,992299.68,,3.229,0.001,639714.961,0.059,40.743,0.0091,10764432.437,"Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"8",3242,,2020,6486,6470.95,975615.45,,3.171,0.001,628027.384,0.059,44.057,0.0099,10567723.317,"Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Richmond County Plant",7805,"9",90494,,2020,7649,7640.67,2225682.39,,4.627,0.001,912879.542,0.059,45.116,0.0062,15360892.487,"Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"GA","Sewell Creek Energy",7813,"1",3243,,2020,829,713.16,64975.09,,0.234,0.001,46340.787,0.059,14.169,0.0447,779757.207,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Sewell Creek Energy",7813,"2",3244,,2020,909,791.96,73056.82,,0.26,0.001,51512.116,0.059,15.339,0.0447,866808.994,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Sewell Creek Energy",7813,"3",3245,,2020,1035,904.37,100383.09,,0.34,0.001,67285.224,0.059,44.665,0.0883,1132216.265,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Sewell Creek Energy",7813,"4",3246,,2020,1661,1480.14,166066.02,,0.558,0.001,110603.492,0.059,70.124,0.081,1861118.701,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"IL","Alsey Station",7818,"ACT1",89336,,2020,139,119.18,2975.81,,0.014,0.001,,,5.777,0.2434,47425.21,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"IL","Alsey Station",7818,"ACT2",89337,,2020,151,125.38,2842.34,,0.015,0.001,,,5.288,0.2126,49752.591,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"IL","Alsey Station",7818,"ACT5",89338,,2020,113,92.61,2008.73,,0.01,0.001,,,5.623,0.3148,33938.07,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"IL","Alsey Station",7818,"ACT6",91126,,2020,351,291.74,11709.65,,0.035,0.001,6981.494,0.0592,4.44,0.0923,117478.328,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"AR","Fulton",7825,"CT1",3247,,2020,576,540.51,71817.86,,0.226,0.001,44726.938,0.059,20.498,0.0628,752603.74,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"NC","Plant Rowan County",7826,"1",3248,,2020,1045,913.75,131257.47,,0.429,0.001,84992.069,0.0591,22.646,0.0387,1429762.585,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Plant Rowan County",7826,"2",3249,,2020,174,154.91,24563.42,,0.078,0.001,15516.019,0.0593,4.253,0.0402,260786.711,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Plant Rowan County",7826,"3",3250,,2020,1308,1137.51,166563.7,,0.558,0.001,110551.693,0.0591,31.105,0.0417,1859838.388,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Plant Rowan County",7826,"4",3251,,2020,7992,7923.08,1326925.5,,4.173,0.001,826685.043,0.059,72.68,0.012,13910631.192,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"NC","Plant Rowan County",7826,"5",3252,,2020,8143,8100.37,1360457.57,,4.266,0.001,845056.821,0.059,73.363,0.0112,14219666.484,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G1, SIPNOX"
"GA","Smarr Energy Facility",7829,"1",3255,,2020,1621,1447.11,135215.32,,0.571,0.001,113045.99,0.059,39.022,0.049,1902225.875,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"GA","Smarr Energy Facility",7829,"2",3256,,2020,1564,1382.35,127511.12,,0.48,0.001,95143.598,0.059,31.591,0.0471,1600963.405,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG1, CSSO2G2"
"SC","John S. Rainey Generating Station",7834,"CT1A",3260,,2020,8109,8102.87,1278448.19,,4.034,0.001,799156.625,0.059,114.305,0.017,13447365.103,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Selective Catalytic Reduction|Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT1B",3261,,2020,7758,7752.95,1211306.7,,3.823,0.001,757227.486,0.059,100.043,0.0155,12741751.898,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Selective Catalytic Reduction|Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT2A",3262,,2020,5789,5751,832914.53,,2.705,0.001,535899.194,0.059,128.326,0.0291,9017599.726,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT2B",3263,,2020,5558,5504.49,799430.17,,2.543,0.001,503708.198,0.059,120.825,0.0294,8475922.847,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT3",88287,,2020,667,599.06,36276.2,,0.14,0.0009,27292.3,0.059,6.475,0.0279,462490.1,"Pipeline Natural Gas",,"Combustion turbine",,,,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT4",88288,,2020,585,528.21,30987.78,,0.122,0.001,23638.3,0.059,5.608,0.028,400641.2,"Pipeline Natural Gas",,"Combustion turbine",,,,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"SC","John S. Rainey Generating Station",7834,"CT5",88289,,2020,507,449.76,26548.78,,0.103,0.0009,20214.5,0.0591,4.796,0.0281,342599.9,"Pipeline Natural Gas",,"Combustion turbine",,,,,"ARP, CSNOX, CSSO2G2, SIPNOX"
"MD","Rock Springs Generating Facility",7835,"1",3264,,2020,420,380.18,62212.2,,0.199,0.001,39347.282,0.059,10.418,0.0373,662083.357,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"MD","Rock Springs Generating Facility",7835,"2",3265,,2020,378,337.59,54281.69,,0.174,0.001,34401.349,0.059,9.716,0.041,578867.496,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"MD","Rock Springs Generating Facility",7835,"3",3266,,2020,512,458.27,74747.92,,0.241,0.001,47759.007,0.059,13.035,0.0401,803645.527,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"MD","Rock Springs Generating Facility",7835,"4",3267,,2020,487,434.65,69832.01,,0.227,0.001,45018.807,0.059,12.609,0.0406,757520.153,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"VA","Marsh Run Generation Facility",7836,"EU1",3270,,2020,1459,1307.21,205701.2,,0.63,0.001,124783.542,0.0592,31.057,0.035,2099560.361,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Marsh Run Generation Facility",7836,"EU2",3271,,2020,1367,1232.02,189088.75,,0.595,0.001,117961.421,0.0591,31.999,0.0406,1983987.228,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Marsh Run Generation Facility",7836,"EU3",3272,,2020,1333,1195.3,181791.13,,0.569,0.001,112771.949,0.059,33.766,0.0441,1897519.664,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Louisa Generation Facility",7837,"EU1",3274,,2020,757,665.9,50234.04,,0.182,0.001,36020.569,0.059,8.19,0.0342,606054.219,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Louisa Generation Facility",7837,"EU2",3275,,2020,777,685.04,50990.01,,0.18,0.001,35644.979,0.0591,7.683,0.0334,599748.49,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Louisa Generation Facility",7837,"EU3",3276,,2020,745,657.77,48647.43,,0.171,0.001,33827.59,0.0591,7.999,0.0332,569173.617,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Louisa Generation Facility",7837,"EU4",3277,,2020,695,609.49,46060.88,,0.16,0.001,31667.331,0.0593,7.994,0.0391,532554.273,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Louisa Generation Facility",7837,"EU5",3278,,2020,1196,1062.59,165535.65,,0.51,0.001,100894.215,0.0591,29.368,0.0439,1697603.086,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Remington Combustion Turbine Station",7838,"1",3281,,2020,1648,1473.03,209603.39,,0.641,0.001,126365.734,0.059,34.624,0.0438,2126260.628,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Remington Combustion Turbine Station",7838,"2",3282,,2020,1264,1113.8,157496.19,,0.652,0.0012,95074.693,0.0592,27.056,0.0446,1594996.461,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"VA","Remington Combustion Turbine Station",7838,"3",3283,,2020,1490,1335.95,193955,,0.614,0.001,114963.371,0.0591,27.863,0.0346,1933586.147,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
