"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"KS","Murray Gill Energy Center",1242,"3",823,,2014,2441,2284.44,59964.14,,0.238,0.0009,49779.425,0.0593,80.45,0.1518,837641.806,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP"
"KS","Murray Gill Energy Center",1242,"4",824,,2014,2107,1994.13,46825.35,,0.21,0.0009,43184.635,0.0593,73.674,0.1606,726679.926,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP"
"KS","Hutchinson Energy Center",1248,"4",831,,2014,1767,1633.39,46492.85,,0.172,0.001,34060.441,0.0592,57.171,0.1559,573155.352,"Pipeline Natural Gas","Diesel Oil, Residual Oil","Tangentially-fired",,,,,"ARP"
"KS","Lawrence Energy Center",1250,"3",833,,2014,8519,8512.33,398846.15,,1345.429,0.6253,450417.661,0.1048,295.164,0.1374,4295423.643,"Coal","Pipeline Natural Gas","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP"
"KS","Lawrence Energy Center",1250,"4",834,"MS4N, MS4S",2014,8523,8518.52,778340.92,,51.372,0.0126,844483.447,0.1049,542.171,0.1357,8052520.406,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Wet Scrubber",,"ARP"
"KS","Lawrence Energy Center",1250,"5",835,,2014,8314,8305.97,2827126.43,,448.637,0.0353,2900951.714,0.1046,1767.956,0.1282,27677997.573,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Wet Scrubber",,"ARP"
"KS","Tecumseh Energy Center",1252,"10",836,,2014,8285,8275.12,1012650.07,,3067.682,0.603,1060189.217,0.1046,651.852,0.129,10110428.26,"Coal","Pipeline Natural Gas","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP"
"KS","Tecumseh Energy Center",1252,"9",840,,2014,7073,7060.85,469505.68,,1477.52,0.6029,511615.335,0.1044,318.264,0.1327,4881888.211,"Coal","Pipeline Natural Gas","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP"
"KS","Chanute 2",1268,"14",2247,,2014,80,72,2805.75,,0.014,0.001,2519.5,0.059,4.931,0.2779,42696.5,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"KS","Coffeyville",1271,"4",841,,2014,1090,986.64,13949.97,,0.051,0.0009,10068.474,0.0573,11.47,0.1092,169434.184,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"KS","Quindaro",1295,"1",855,,2014,7861,7848.61,542510.82,,1809.09,0.5991,625416.032,0.104,2475.25,0.823,6008750.914,"Coal",,"Cyclone boiler",,,"Electrostatic Precipitator",,"ARP"
"KS","Quindaro",1295,"2",856,,2014,8240,8217.55,637866.03,,1875.258,0.5891,661491.658,0.1045,581.833,0.183,6319177.312,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP"
"KS","Garden City",1336,"S-2",871,,2014,541,520.6,13063.86,,0.044,0.001,8706.943,0.0594,19.234,0.2322,146501.175,"Pipeline Natural Gas",,"Tangentially-fired",,,,,"ARP"
"KY","Big Sandy",1353,"AUX2",10008,,2014,82,65.53,,,,,,,3.365,0.16,42070.1,"Diesel Oil",,"Other boiler",,,,,"CAIROS"
"KY","Big Sandy",1353,"BSU1",872,"CS012",2014,6318,6314.2,1174542.65,,8263.213,1.6129,1058820.524,0.105,1408.742,0.2518,10095564.751,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)|Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Big Sandy",1353,"BSU2",873,"CS012",2014,5691,5683.37,3757197.96,,24570.685,1.5734,3269690.701,0.105,2718.412,0.1751,31175529.008,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"1",874,"CS123",2014,7480,7469.14,437305.83,,170.754,0.0697,478948.26,0.103,513.276,0.218,4668115.753,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"10",875,,2014,381,355.17,20556.83,,0.187,0.0015,18033.664,0.0598,20.602,0.1382,296049.815,"Pipeline Natural Gas","Diesel Oil","Combustion turbine","Other","Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"11",876,,2014,479,433.34,25103.24,,0.224,0.0014,23037.131,0.0598,22.855,0.1182,379278.379,"Pipeline Natural Gas","Diesel Oil","Combustion turbine","Other","Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"2",877,"CS123, MS002",2014,7600,7586.88,847997.87,,1039.867,0.2335,917990.117,0.103,1073.985,0.2397,8947282.792,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"3",878,"CS123",2014,6982,6954.73,1706078.05,,692.49,0.0722,1850139.949,0.1025,1561.487,0.1828,18032609.125,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"5",879,,2014,791,755.67,43573.72,,0.2,0.001,39537.749,0.0589,20.712,0.063,665335.751,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"6",880,,2014,2113,2008.98,178890.14,,0.663,0.001,130156.127,0.0589,50.257,0.0508,2189657.817,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"7",881,,2014,2002,1875.68,211543.67,,0.72,0.001,141449.681,0.059,68.736,0.0582,2379718.82,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"8",882,,2014,472,433.42,24512.18,,0.121,0.0011,21148.776,0.0591,26.543,0.1504,354731.561,"Diesel Oil","Pipeline Natural Gas","Combustion turbine","Other","Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","E W Brown",1355,"9",883,,2014,358,325.47,18912.73,,0.172,0.0016,16708.181,0.0602,16.943,0.122,274309.202,"Diesel Oil","Pipeline Natural Gas","Combustion turbine","Other","Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Ghent",1356,"1",884,,2014,8108,8100.48,3512596.54,,1734.665,0.0976,3515635.716,0.103,1263.843,0.0789,34265461.032,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Ghent",1356,"2",885,"CS023",2014,8320,8313.1,3724710.99,,6957.61,0.3844,3621863.858,0.103,3728.431,0.2062,35300822.087,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Ghent",1356,"3",886,"CS023",2014,7250,7239.9,3409191.52,,5120.353,0.3122,3348953.851,0.103,2953.074,0.185,32640878.144,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Catalytic Reduction","Baghouse (Began May 15, 2014)|Electrostatic Precipitator","Untreated PAC Sorbent Injection (Began May 15, 2014)","ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Ghent",1356,"4",887,,2014,7076,7045.02,3202794.49,,1038.654,0.0719,2932896.739,0.1029,2775.937,0.1916,28585705.912,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Catalytic Reduction","Baghouse (Began Nov 24, 2014)|Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Green River",1357,"4",891,,2014,7745,7726.02,384025,,8862.957,3.7163,486654.771,0.103,1037.535,0.4274,4743238.04,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Green River",1357,"5",892,,2014,7947,7920.02,726809.16,,13104.369,3.8341,699139.132,0.1029,1481.345,0.4305,6814254.185,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Cane Run",1363,"4",902,,2014,7650,7626.04,855688.17,,2846.152,0.6837,810977.117,0.103,1365.912,0.3367,7904262.424,"Coal","Natural Gas","Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Cane Run",1363,"5",903,,2014,8111,8071.16,1077963.11,,3582.752,0.641,1091661.979,0.103,2040.462,0.3666,10640003.214,"Coal","Natural Gas","Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Cane Run",1363,"6",904,,2014,4950,4924.24,844817.59,,2333.23,0.5564,804756.737,0.103,1041.782,0.2604,7843622.547,"Coal","Natural Gas","Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Mill Creek",1364,"1",905,,2014,8270,8249.08,2219302.33,,5331.82,0.5065,1982957.464,0.103,2838.11,0.2865,19327084.606,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Mill Creek",1364,"2",906,,2014,7470,7441.26,2008220.46,,5831.851,0.5802,1908708.951,0.103,2755.775,0.2903,18603364.53,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Mill Creek",1364,"3",907,,2014,8257,8243.15,2929792.23,,9481.901,0.6761,2776327.234,0.103,3083.559,0.2216,27059739.1,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Baghouse|Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Mill Creek",1364,"4",908,,2014,6269,6237.22,2553344,,7503.897,0.5746,2533733.834,0.103,2535.631,0.1972,24695317.517,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Baghouse (Began Dec 19, 2014)|Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Paddy's Run",1366,"12",10010,,2014,28,28,,,0.004,0.001,,,4.292,0.7,12264,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"KY","Paddy's Run",1366,"13",909,,2014,899,820.77,108474.37,,0.297,0.001,58771.67,0.0589,36.694,0.0743,988940.681,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Elmer Smith",1374,"1",911,"CS001, CS002",2014,7936,7918.97,1144367.97,,2455.164,0.4661,1109837.455,0.1051,5314.265,0.9794,10695718.97,"Coal",,"Cyclone boiler","Wet Limestone","Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Elmer Smith",1374,"2",912,"CS001, CS002",2014,6229,6188.85,1497120.94,,3286.217,0.4742,1421193.675,0.1033,2033.364,0.286,13849382.702,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Non-catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Paradise",1378,"1",913,,2014,7463,7455.69,4592339.44,,6572.464,0.2767,4782034.042,0.103,2691.606,0.1253,46608570.25,"Coal",,"Cyclone boiler","Wet Limestone","Overfire Air|Selective Catalytic Reduction","Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Paradise",1378,"2",914,,2014,7128,7116.01,3964802.29,,8084.083,0.3972,4167639.052,0.1029,2055.483,0.1084,40620294.925,"Coal",,"Cyclone boiler","Wet Limestone","Overfire Air|Selective Catalytic Reduction","Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Paradise",1378,"3",915,"MS3BY, MS3MN",2014,6743,6709.81,6071276.18,,5000.708,0.1676,5995596.19,0.1028,4718.357,0.1773,58436645.838,"Coal",,"Cyclone boiler","Wet Lime FGD","Overfire Air|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"1",916,"CSSH15",2014,7761,7758.71,856444.77,,3262.955,0.7558,897007.681,0.104,1454.03,0.3307,8646693.164,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"10",917,"CSSH60",2014,0,0,,,,,,,,,,"Coal",,"Circulating fluidized bed boiler","Other","Other","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"2",918,"CSSH15",2014,7825,7821.71,879839.26,,3362.218,0.7573,921434.498,0.104,1492.18,0.3307,8882154.857,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"3",919,"CSSH15",2014,7681,7677.47,838268.83,,3204.103,0.7554,879349.755,0.104,1405.597,0.3262,8476488.132,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"4",920,"CSSH15",2014,7748,7746,845087.61,,3234.877,0.7572,887546.721,0.104,1426.015,0.3286,8555493.492,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"5",921,"CSSH15",2014,7647,7642.82,830725.88,,3177.13,0.7563,871306.431,0.104,1402.697,0.3285,8398947.264,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"6",922,"CSSH60",2014,7902,7883.61,840913.73,,3330.153,0.763,902933.533,0.104,1267.967,0.2886,8703824.618,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"7",923,"CSSH60",2014,8564,8561.75,951087.89,,3764.432,0.7644,1020914.894,0.104,1421.029,0.287,9841098.849,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"8",924,"CSSH60",2014,7694,7692.06,819852.68,,3270.092,0.7626,887942.066,0.104,1211.802,0.2814,8559311.176,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Shawnee",1379,"9",925,"CSSH60",2014,7652,7649.19,823683.08,,3228.579,0.7634,876497.276,0.104,1249.922,0.2931,8448993.221,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Coleman",1381,"C1",926,"CS1, MS1",2014,2510,2505.25,382827.25,,287.333,0.1476,398046.027,0.103,686.094,0.3498,3879583.075,"Coal","Other Solid Fuel","Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Coleman",1381,"C2",927,"CS1, MS2",2014,2592,2586.5,383575.5,,302.939,0.1586,397688.2,0.103,691.728,0.3536,3876099.55,"Coal","Other Solid Fuel","Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Coleman",1381,"C3",928,"CS1, MS3",2014,2761,2751.25,420825.25,,333.033,0.1584,442587.334,0.103,773.912,0.3546,4313719.65,"Coal","Other Solid Fuel","Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","HMP and L Station 2",1382,"H1",929,"CS12, MS1",2014,8119,8112.75,1247942.5,,2746.462,0.4592,1229211.269,0.103,542.719,0.0946,11980635.425,"Coal",,"Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","HMP and L Station 2",1382,"H2",930,"CS12, MS2",2014,8458,8449.25,1298260.5,,3712.409,0.5727,1325436.856,0.103,550.523,0.086,12918545.9,"Coal",,"Dry bottom wall-fired boiler","Wet Lime FGD","Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Robert Reid",1383,"R1",931,,2014,4984,4976.5,227996.5,,5741.995,4.3695,265232.4,0.103,538.538,0.412,2585122.875,"Coal",,"Dry bottom wall-fired boiler",,,"Cyclone|Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Robert Reid",1383,"RT",88132,,2014,111,111,2012,,1.164,0.06,,,13.581,0.7,38801.9,"Other Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"KY","John S. Cooper",1384,"1",932,"CS1",2014,4930,4913.96,411339.53,,2681.489,1.4698,367578.934,0.103,467.301,0.2506,3582632.058,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","John S. Cooper",1384,"2",933,"CS1",2014,4199,4177.38,704836.68,,1642.368,0.5825,624363.949,0.103,395.779,0.1347,6085414.12,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Baghouse",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","William C. Dale",1385,"1",9393,"CS1",2014,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","William C. Dale",1385,"2",9394,"CS1",2014,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","William C. Dale",1385,"3",934,"CS2",2014,258,253.13,13385.32,,83.927,1.1859,12691.38,0.103,26.075,0.3685,123696.1,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","William C. Dale",1385,"4",935,"CS2",2014,192,185.88,8831.95,,54.925,1.2027,8272.884,0.103,15.564,0.3589,80633.61,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Louisiana 1",1391,"1A",936,,2014,7674,7656.57,627206.58,,0.942,0.001,124963.054,0.0593,100.116,0.0956,2102754.975,"Process Gas","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled OFA",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Louisiana 1",1391,"2A",937,,2014,8656,8650.99,685655.83,,1.077,0.0011,129065.018,0.0593,105.607,0.099,2171809.694,"Process Gas","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled OFA",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Louisiana 1",1391,"3A",938,,2014,8193,8190.34,771537.5,,1.11,0.0011,130406.03,0.0593,102.105,0.093,2194299.003,"Process Gas","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled OFA",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Louisiana 1",1391,"4A",939,,2014,8530,8524.95,833450.76,,8.341,0.0014,721438.409,0.059,985.719,0.1623,12139559.457,"Process Gas",,"Combined cycle",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Louisiana 1",1391,"5A",940,,2014,8546,8537.03,,7573365.02,23.749,0.0027,1069087.665,0.059,323.608,0.0365,17989478.457,"Process Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","R S Nelson",1393,"3",948,,2014,0,0,,,,,,,,,,"Pipeline Natural Gas",,"Tangentially-fired",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","R S Nelson",1393,"4",949,,2014,4260,4237.83,945951,,3.189,0.001,631664.595,0.059,719.069,0.1273,10628978.826,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","R S Nelson",1393,"6",950,,2014,5717,5709.51,2782826.47,,10540.363,0.7031,3213604.952,0.109,2785.096,0.1933,29517838.709,"Coal","Residual Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Willow Glen",1394,"1",951,,2014,0,0,,,,,,,,,,"Pipeline Natural Gas",,"Tangentially-fired",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Willow Glen",1394,"2",952,,2014,3511,3499.88,277019.39,,0.971,0.001,192361.342,0.0591,209.256,0.1357,3236870.196,"Pipeline Natural Gas","Diesel Oil","Tangentially-fired",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Willow Glen",1394,"4",954,,2014,2883,2874.8,783296.23,,2.457,0.001,486736.829,0.059,892.069,0.2102,8190132.797,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Coughlin Power Station",1396,"6-1",957,,2014,3132,3058.93,609545.32,,1.386,0.001,274448.264,0.059,93.992,0.0421,4618111.971,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Coughlin Power Station",1396,"7-1",959,,2014,2847,2752.79,528894.7,,1.221,0.001,241807.025,0.059,55.427,0.0289,4068833.707,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Coughlin Power Station",1396,"7-2",960,,2014,2821,2723.02,524782.04,,1.194,0.001,236546.815,0.059,65.238,0.034,3980324.604,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Teche Power Station",1400,"3",962,,2014,1613,1585.33,135777.37,,0.471,0.001,93228.92,0.0591,184.152,0.1915,1568776.886,"Pipeline Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Teche Power Station",1400,"4",90666,,2014,337,289.54,9265.01,,0.037,0.0008,6999.3,0.059,2.254,0.0381,118718.1,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Little Gypsy",1402,"1",963,,2014,803,788.8,44733.78,,0.142,0.001,28108.557,0.0592,50.719,0.1552,472988.71,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Little Gypsy",1402,"2",964,,2014,5029,4993.79,550861.91,,1.916,0.001,379549.34,0.0591,430.05,0.0976,6386621.472,"Pipeline Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Little Gypsy",1402,"3",965,,2014,3912,3876.94,918668.64,,2.951,0.001,584634.766,0.059,2043.482,0.3641,9837567.438,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Ninemile Point",1403,"1",966,,2014,0,0,,,,,,,,,,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Ninemile Point",1403,"2",967,,2014,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Ninemile Point",1403,"3",968,,2014,5174,5140.38,147892.65,,0.592,0.001,117198.409,0.0592,155.599,0.1465,1972085.015,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
