"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"MI","J H Campbell",1710,"3",1159,,2022,7079,7068.07,5152878.11,,1369.184,0.0586,5290258.454,0.1049,1337.136,0.0531,50441036.873,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology w/ Overfire Air|Selective Catalytic Reduction","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Delray",1728,"CTG111",1175,,2022,490,449.17,30384.9,,0.109,0.001,21657.042,0.059,7.894,0.0427,364401.986,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"MI","Delray",1728,"CTG121",1176,,2022,252,220.78,14189.7,,0.049,0.001,9752.337,0.0591,3.886,0.0463,164094.257,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"MI","Hancock Peakers",1730,"CTG121",88435,,2022,248,216.45,8177.01,,0.038,0.0009,7272.7,0.0592,43.144,0.7001,123267.3,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSNOX, CSOSG3, CSSO2G1"
"MI","Hancock Peakers",1730,"CTG122",88436,,2022,271,234.51,8442.57,,0.038,0.0009,7613.1,0.0591,45.145,0.6999,128990.2,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSNOX, CSOSG3, CSSO2G1"
"MI","Monroe",1733,"1",1182,,2022,7871,7858.55,4928345.16,,1100.769,0.0466,4995615.174,0.105,1307.331,0.0571,47631725.13,"Coal","Diesel Oil","Cell burner boiler","Wet Limestone","Low NOx Cell Burner|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Monroe",1733,"2",1183,,2022,5387,5374.54,3234089.38,,793.391,0.054,3137169.344,0.105,984.625,0.0717,29911967.251,"Coal","Diesel Oil","Cell burner boiler","Wet Limestone","Low NOx Cell Burner|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Monroe",1733,"3",1184,,2022,7116,7087.06,4176623.02,,800.43,0.0426,4146531.766,0.105,1293.321,0.0711,39514477.098,"Coal","Diesel Oil","Cell burner boiler","Wet Limestone","Low NOx Cell Burner|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Monroe",1733,"4",1185,,2022,6708,6699.55,4248427.3,,888.158,0.0457,4010699.766,0.105,1314.35,0.0713,38220063.848,"Coal","Diesel Oil","Cell burner boiler","Wet Limestone","Low NOx Cell Burner|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","St. Clair",1743,"2",1190,,2022,2312,2309.05,217088.93,,755.089,0.6328,242273.568,0.105,375.173,0.3231,2310003.874,"Coal","Residual Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Cell Burner","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","St. Clair",1743,"3",1191,,2022,1801,1795.35,156670,,439.839,0.5016,173433.329,0.105,269.721,0.3176,1653618.569,"Coal","Residual Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Cell Burner","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","St. Clair",1743,"6",1194,,2022,2755,2746.43,578253.32,,2121.219,0.7505,567787.549,0.1049,430.265,0.1611,5413688.046,"Coal","Diesel Oil, Pipeline Natural Gas","Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","St. Clair",1743,"7",1195,,2022,3102,3089.11,869177.02,,2956.658,0.6826,882409.964,0.1049,685.842,0.1616,8413535.732,"Coal","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Trenton Channel",1745,"9A",1200,,2022,2596,2577.96,,4150830.08,2428.458,0.6833,682270.197,0.105,503.56,0.147,6505255.917,"Coal","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Erickson",1832,"1",1221,,2022,6839,6827.18,849235.47,,2755.5,0.5347,1107167.047,0.105,788.078,0.1472,10556537.853,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG3, CSSO2G1, MATS"
"MI","Wyandotte",1866,"5",1223,,2022,661,659.63,,0,0,0,259.317,0.059,0.033,0.0111,4409.572,"Pipeline Natural Gas",,"Stoker",,,,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"MI","Wyandotte",1866,"7",1224,,2022,60,58.27,,6006.76,0.002,0.0008,331.834,0.0593,0.37,0.1094,5599.061,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG3, CSSO2G1"
"MN","Laskin Energy Center",1891,"1",1229,"CS0001",2022,3463,3434.1,58734.12,,0.706,0.002,49892.72,0.0593,50.583,0.1194,839575.15,"Natural Gas",,"Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA",,,"ARP, CSNOX, CSSO2G2"
"MN","Laskin Energy Center",1891,"2",1230,"CS0001",2022,3733,3706.46,61874.98,,0.706,0.002,49946.278,0.0593,44.777,0.1048,840426.158,"Natural Gas",,"Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA",,,"ARP, CSNOX, CSSO2G2"
"MN","Boswell Energy Center",1893,"3",1233,,2022,7554,7536.07,2340487.07,,187.905,0.0176,2604916.864,0.1033,723.176,0.0571,24997481.125,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Ammonia Injection|Selective Catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"MN","Boswell Energy Center",1893,"4",1234,,2022,6301,6283.45,3257418.93,,417.015,0.0289,3273046.68,0.1034,1755.361,0.1103,31410698.543,"Coal",,"Tangentially-fired","Dry Sorbent Injection","Selective Non-catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"MN","Hibbard Energy Center",1897,"3",1235,"CS0001",2022,4121,4082.15,,720526.45,56.417,0.0853,126788.776,0.1029,204.693,0.3277,1216631.078,"Wood","Coal","Stoker",,,"Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2"
"MN","Hibbard Energy Center",1897,"4",1236,"CS0001",2022,4107,4085.56,,792848.39,64.089,0.0892,147660.244,0.1028,232.53,0.3216,1417982.884,"Wood","Coal","Stoker",,,"Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2"
"MN","Black Dog",1904,"5",1241,,2022,2658,2569.09,552100.88,,1.279,0.001,252412.634,0.059,43.048,0.0314,4247343.959,"Pipeline Natural Gas",,"Combined cycle",,"Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2"
"MN","Black Dog",1904,"6",91235,,2022,1618,1404.26,217628.77,,0.726,0.001,143730.083,0.059,37.475,0.037,2418514.859,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSSO2G2"
"MN","High Bridge",1912,"7",89581,,2022,4516,4367.02,990866.23,,2.244,0.001,444430.597,0.059,52.497,0.0167,7478393.807,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2"
"MN","High Bridge",1912,"8",89582,,2022,3993,3805.05,876386.12,,1.96,0.001,388279.448,0.059,46.363,0.0171,6533467.667,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"1",90102,,2022,269,213.56,4436.68,,1.909,0.0339,,,31.025,0.7334,83247.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"2",90103,,2022,142,103.76,3305.64,,0.561,0.0353,,,13.749,0.7351,37706.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"3",90104,,2022,166,127.75,2436.48,,1.669,0.073,,,17.307,0.7728,44713,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"4",90105,,2022,201,158.52,3777.04,,0.019,0.0007,,,21.89,0.7,62542.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"5",90106,,2022,175,131.79,2795.09,,0.145,0.0165,,,17.87,0.7158,50682.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Inver Hills",1913,"6",90107,,2022,203,160.08,3457.09,,0.437,0.024,,,21.121,0.7234,59142.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Allen S King",1915,"1",1248,,2022,3005,2991.86,1327411.15,,738.52,0.1229,1383767.701,0.1048,636.239,0.1086,13193817.207,"Coal",,"Cyclone boiler","Dry Lime FGD","Overfire Air|Selective Catalytic Reduction","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"MN","Riverside (1927)",1927,"10",89647,,2022,3873,3697.28,746106.48,,1.581,0.001,313193.214,0.059,60.143,0.0336,5270028.125,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2"
"MN","Riverside (1927)",1927,"9",89646,,2022,4012,3845.64,759756.56,,1.614,0.001,319740.459,0.059,59.696,0.0346,5380228.854,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2"
"MN","New Ulm",2001,"7",90754,,2022,55,29.43,739.92,,1.751,0.34,,,6.18,1.2,10300.5,"Diesel Oil",,"Combustion turbine",,"Water Injection",,,"CSNOX, CSSO2G2"
"MN","Cambridge Station",2038,"1",90190,,2022,84,63.97,884.92,,0.01,0.0013,,,8.347,1.2002,13912.7,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MN","Cambridge Station",2038,"2",89651,,2022,405,326.9,30946.8,,0.109,0.001,21644.933,0.059,7.525,0.0479,364216.068,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSSO2G2"
"MN","Elk River",2039,"ERPS11",90432,,2022,390,319.3,38208.18,,0.14,0.001,27232.026,0.06,9.206,0.0481,450203.392,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSSO2G2"
"MN","Maple Lake Station",2042,"1",90189,,2022,65,50.51,667.36,,0.008,0.0015,,,6.406,1.2,10677.5,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSSO2G2"
"MS","Chevron Cogenerating Station",2047,"5",1285,,2022,7050,7046.98,504292.46,,1.773,0.001,351162.728,0.059,160.983,0.0556,5908955.557,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"MS","Sweatt Electric Generating Plant",2048,"CTA",90050,,2022,49,49,531,,,,,,2.253,0.7,6438.6,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSOSG2"
"MS","Sweatt Electric Generating Plant",2048,"CTB",90314,,2022,62,62,545,,,,,,2.29,0.7,6543,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSOSG2"
"MS","Watson Electric Generating Plant",2049,"4",1291,,2022,7205,7193.82,946264.09,,2.694,0.001,533545.975,0.059,822.259,0.1621,8977972.779,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSOSG2"
"MS","Watson Electric Generating Plant",2049,"5",1292,,2022,7974,7964.85,1819632.35,,5.288,0.001,1047494.988,0.059,2257.758,0.2434,17625914.213,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSOSG2"
"MS","Watson Electric Generating Plant",2049,"CTA",90051,,2022,136,136,1065,,,,,,9.803,0.7,28008.5,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSOSG2"
"MS","Watson Electric Generating Plant",2049,"CTB",90315,,2022,138,138,1041,,,,,,9.772,0.7,27917.5,"Pipeline Natural Gas",,"Combustion turbine",,,,,"CSOSG2"
"MS","Baxter Wilson",2050,"1",1293,,2022,1403,1396.77,317796,,1.022,0.001,202458.217,0.0591,341.887,0.1892,3405839.821,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, CSOSG2"
"MS","Moselle Generation Complex",2070,"3",1309,,2022,964,896.18,21896.13,,0.072,0.001,14342.518,0.0593,49.046,0.2808,241322.337,"Pipeline Natural Gas","Diesel Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"MS","Moselle Generation Complex",2070,"**4",1303,,2022,790,715.48,50202.39,,0.175,0.001,34661.465,0.059,12.564,0.0483,583237.253,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"MS","Moselle Generation Complex",2070,"5",1304,,2022,1185,1074.56,74896.47,,0.267,0.001,52849.972,0.059,11.426,0.031,889315.583,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSOSG2"
"MS","Moselle Generation Complex",2070,"6",90671,,2022,5339,5271.06,681179.39,,1.697,0.001,336117.092,0.059,20.287,0.0097,5655931.263,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"MS","Moselle Generation Complex",2070,"7",90672,,2022,3467,3405.08,428157.39,,1.094,0.001,216671.355,0.059,14.304,0.0114,3646052.65,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSOSG2"
"MO","Hawthorn",2079,"5A",1315,,2022,7672,7652.64,3335818.62,,1352.122,0.0829,3405038.214,0.1037,1169.612,0.0709,32641184.007,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology w/ Overfire Air|Selective Catalytic Reduction","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Hawthorn",2079,"6",1316,,2022,0,0,,,,,,,,,,"Pipeline Natural Gas",,"Combustion turbine",,"Other",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Hawthorn",2079,"7",1317,,2022,1016,927.33,47719.8,,0.2,0.001,39636.253,0.059,9.82,0.0323,666936.189,"Pipeline Natural Gas",,"Combustion turbine",,"Other",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Hawthorn",2079,"8",1318,,2022,1312,1204.87,64430.13,,0.235,0.001,46498.662,0.0591,10.781,0.0305,782415.364,"Pipeline Natural Gas",,"Combustion turbine",,"Other",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Hawthorn",2079,"9",1319,,2022,1736,1656.63,221946.87,,0.558,0.001,110547.29,0.0594,12.127,0.0173,1860185.601,"Pipeline Natural Gas",,"Combined cycle",,"Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"11",90053,,2022,273,259,2051.5,,0.926,0.0301,,,37.043,1.2001,61735,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"12",90054,,2022,164,155.5,1075,,0.564,0.0301,,,22.571,1.1999,37620.1,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"13",90055,,2022,175,167.5,1258,,0.6,0.03,,,23.988,1.2001,39977.3,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"14",90056,,2022,205,191,1891,,0.724,0.03,,,28.984,1.1999,48308.3,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"15",90057,,2022,268,253.5,2070.5,,0.879,0.03,,,35.19,1.1998,58650.5,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"16",90058,,2022,191,174.5,1479,,0.627,0.0303,,,25.026,1.2001,41709.9,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"17",90059,,2022,287,270,2664.5,,1.041,0.03,,,41.526,1.2,69213.4,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Northeast Generating Station",2081,"18",90060,,2022,285,266.5,2618.5,,1.021,0.03,,,40.781,1.2,67966.4,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Fairgrounds",2082,"CT01",90097,,2022,57,40.81,1797.75,,9.091,0.5001,,,21.817,1.2,36361.9,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Ralph Green Station",2092,"3",90004,,2022,1824,1570.32,25842.3,,0.179,0.001,,,55.716,0.1676,598052.314,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Lake Road",2098,"6",1327,,2022,950,837.58,21557.47,,0.5,0.0017,17368.318,0.0601,47.078,0.2193,276806.495,"Pipeline Natural Gas",,"Cyclone boiler",,"Overfire Air",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Lake Road",2098,"GT5",89948,,2022,1034,910.15,19682.7,,0.267,0.0019,,,82.085,0.3677,426328.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Labadie",2103,"1",1328,,2022,7854,7848.81,4410494.17,,11112.67,0.5238,4406406.597,0.105,1961.069,0.0925,42013762.19,"Coal",,"Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Labadie",2103,"2",1329,,2022,7352,7340.69,4065311.93,,10098.962,0.5224,4005825.336,0.105,1761.343,0.0924,38194358.518,"Coal",,"Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Labadie",2103,"3",1330,,2022,8246,8240.84,4536794.53,,12062.183,0.5377,4667876.02,0.105,2103.907,0.0942,44506841.733,"Coal",,"Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Labadie",2103,"4",1331,,2022,8057,8048.97,4290362.45,,10991.647,0.536,4266144.985,0.105,1936.674,0.0947,40676402.402,"Coal",,"Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Meramec",2104,"1",1332,,2022,1559,1534.63,71628.92,,0.194,0.0008,39547.346,0.059,18.625,0.0472,667155.496,"Pipeline Natural Gas",,"Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Meramec",2104,"2",1333,,2022,2118,2079.42,61292.29,,0.256,0.0007,51879.121,0.0591,23.57,0.0424,875112.36,"Pipeline Natural Gas",,"Tangentially-fired",,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Meramec",2104,"3",1334,,2022,442,432.31,38812.81,,102.313,0.3941,45738.343,0.1043,38.504,0.181,436096.726,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Meramec",2104,"4",1335,,2022,726,715.12,86808.24,,206.43,0.4135,92122.279,0.105,52.979,0.1161,878367.492,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Meramec",2104,"CT2A",89685,,2022,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Meramec",2104,"CT2B",89686,,2022,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Sioux",2107,"1",1336,,2022,4930,4906.17,1743246.2,,686.959,0.0762,1767938.911,0.105,2115.296,0.2553,16856787.797,"Coal",,"Cyclone boiler","Wet Limestone","Overfire Air","Wet Scrubber|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Sioux",2107,"2",1337,,2022,6129,6110.92,2249858.09,,989.396,0.0799,2446601.629,0.105,2844.292,0.2483,23327648.443,"Coal",,"Cyclone boiler","Wet Limestone","Overfire Air","Wet Scrubber|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Chillicothe",2122,"GT1A",90005,"CP0",2022,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Chillicothe",2122,"GT1B",90226,"CP0",2022,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Chillicothe",2122,"GT2A",90006,"CP0",2022,443,443,5936,,6.175,0.1155,,,39.135,0.8152,94226.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Chillicothe",2122,"GT2B",90227,"CP0",2022,443,443,5936,,6.171,0.1155,,,39.131,0.8152,94225.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Columbia",2123,"6",1339,"CS5",2022,0,0,,,,,,,,,,"Coal",,"Stoker",,,"Baghouse",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Columbia",2123,"7",1340,"CS5",2022,0,0,,,,,,,,,,"Coal",,"Stoker",,,"Baghouse",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Columbia",2123,"8",1341,,2022,204,196.36,,20635.45,0.01,0.001,1994.941,0.0594,0.294,0.0209,33567.719,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","Higginsville Municipal Power Plant",2131,"4A",88446,,2022,388,333.33,6345.81,,0.033,0.0009,,,33.014,0.7004,94341.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","Higginsville Municipal Power Plant",2131,"4B",88447,,2022,440,383.09,7307.49,,0.038,0.0009,,,37.942,0.7003,108425.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","James River",2161,"**GT1",89860,,2022,1708,1544.7,75266.23,,0.563,0.001,62146.33,0.0603,78.188,0.1513,1025490.956,"Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"CSNOX, CSOSG2, CSSO2G1"
"MO","James River",2161,"**GT2",1350,,2022,1506,1368.13,65904.5,,0.493,0.001,55588.008,0.0609,69.297,0.1513,907419.032,"Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"MO","New Madrid Power Plant",2167,"1",1357,,2022,8047,8035.92,4120217.05,,7044.829,0.3799,3869112.748,0.105,6974.56,0.4017,36890840.055,"Coal","Diesel Oil","Cyclone boiler",,"Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator","Additives to Enhance PAC and Existing Equipment Performance","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","New Madrid Power Plant",2167,"2",1358,,2022,7944,7927.58,3940232.78,,6716.685,0.3959,3590738.793,0.1049,8450.98,0.5034,34236731.888,"Coal","Diesel Oil","Cyclone boiler",,"Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator","Additives to Enhance PAC and Existing Equipment Performance","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Thomas Hill Energy Center",2168,"MB1",1359,,2022,7532,7500.76,1182159.33,,2239.899,0.3614,1301063.168,0.1049,2559.172,0.4195,12405441.427,"Coal","Diesel Oil","Cyclone boiler",,"Overfire Air|Selective Catalytic Reduction","Electrostatic Precipitator","Additives to Enhance PAC and Existing Equipment Performance","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Thomas Hill Energy Center",2168,"MB2",1360,,2022,8216,8207.91,2154171.45,,3718.283,0.3501,2225194.498,0.105,4098.496,0.3881,21216621.992,"Coal","Diesel Oil","Cyclone boiler",,"Overfire Air|Selective Catalytic Reduction","Electrostatic Precipitator","Additives to Enhance PAC and Existing Equipment Performance","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MO","Thomas Hill Energy Center",2168,"MB3",1361,,2022,5957,5942.95,4007441.2,,7575.478,0.4561,4163600.224,0.1048,3663.555,0.1836,39701283.066,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Overfire Air|Low NOx Burner Technology (Dry Bottom only)|Selective Catalytic Reduction","Electrostatic Precipitator","Additives to Enhance PAC and Existing Equipment Performance","ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
"MT","Glendive Generating Station",2176,"GT-2",1363,,2022,111,93.77,1502.15,,0.076,0.0078,1293.93,0.0668,1.957,0.2006,19195.878,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
